optimal_tour,optimal_tour_length,threshold_accepting_tour,threshold_accepting_tour_length,score,time
"{1, 17, 19, 7, 14, 10, 20, 3, 5, 12, 8, 15, 9, 2, 16, 13, 11, 4, 18, 6, 1}",3.725567,"{1, 17, 19, 7, 14, 10, 20, 3, 5, 12, 8, 15, 9, 2, 16, 13, 11, 4, 18, 6, 1}",3.725567,0.000000,0.044317
"{1, 20, 5, 2, 11, 18, 6, 7, 14, 16, 19, 3, 13, 15, 9, 10, 12, 8, 4, 17, 1}",4.080267,"{1, 17, 4, 8, 12, 10, 9, 15, 13, 3, 19, 16, 14, 7, 6, 18, 11, 2, 5, 20, 1}",4.080267,0.000000,0.043729
"{1, 7, 15, 19, 18, 5, 16, 3, 20, 2, 8, 13, 10, 17, 9, 6, 11, 4, 14, 12, 1}",4.388972,"{1, 7, 15, 19, 18, 5, 16, 3, 20, 2, 9, 10, 8, 13, 17, 6, 11, 4, 14, 12, 1}",4.408679,0.004490,0.043958
"{1, 17, 10, 12, 18, 15, 14, 2, 7, 8, 20, 19, 6, 4, 13, 16, 5, 11, 9, 3, 1}",3.701400,"{1, 3, 9, 16, 13, 4, 6, 19, 20, 8, 15, 7, 2, 14, 18, 12, 5, 11, 10, 17, 1}",4.196389,0.133730,0.043636
"{1, 5, 11, 4, 14, 15, 2, 16, 19, 8, 18, 20, 10, 6, 12, 13, 9, 17, 3, 7, 1}",3.851846,"{1, 5, 11, 4, 6, 14, 15, 2, 10, 20, 16, 19, 8, 18, 9, 13, 12, 3, 17, 7, 1}",3.968605,0.030312,0.044109
"{1, 7, 12, 20, 8, 19, 11, 18, 15, 2, 13, 4, 14, 10, 16, 9, 6, 17, 5, 3, 1}",3.539953,"{1, 3, 5, 17, 6, 9, 14, 4, 13, 10, 16, 11, 15, 2, 18, 19, 8, 20, 12, 7, 1}",3.622192,0.023232,0.043986
"{1, 3, 5, 14, 16, 20, 18, 17, 12, 9, 7, 15, 11, 4, 10, 13, 8, 6, 19, 2, 1}",4.052097,"{1, 2, 19, 6, 8, 13, 10, 4, 11, 3, 15, 7, 9, 12, 17, 18, 20, 16, 14, 5, 1}",4.271348,0.054108,0.043765
"{1, 10, 4, 11, 15, 7, 19, 12, 14, 9, 20, 13, 2, 17, 3, 16, 8, 6, 5, 18, 1}",3.363446,"{1, 10, 4, 11, 15, 7, 19, 12, 14, 9, 20, 13, 17, 3, 2, 16, 8, 6, 5, 18, 1}",3.381208,0.005281,0.043851
"{1, 9, 20, 18, 16, 19, 13, 14, 4, 6, 7, 15, 17, 2, 12, 10, 3, 11, 8, 5, 1}",3.362169,"{1, 9, 20, 18, 16, 19, 13, 14, 4, 6, 7, 15, 17, 2, 12, 10, 3, 11, 8, 5, 1}",3.362169,0.000000,0.043920
"{1, 12, 20, 9, 2, 4, 8, 18, 13, 6, 14, 19, 5, 7, 15, 16, 11, 3, 10, 17, 1}",4.008170,"{1, 17, 10, 3, 11, 16, 15, 7, 5, 19, 14, 6, 13, 18, 8, 4, 2, 9, 20, 12, 1}",4.008170,0.000000,0.043876
"{1, 20, 13, 16, 2, 5, 9, 14, 15, 19, 8, 12, 4, 3, 6, 17, 18, 7, 11, 10, 1}",3.437656,"{1, 13, 16, 2, 5, 9, 14, 15, 20, 19, 8, 12, 4, 3, 6, 17, 18, 7, 11, 10, 1}",3.508729,0.020675,0.043827
"{1, 6, 18, 15, 13, 7, 20, 8, 3, 10, 17, 14, 16, 9, 11, 12, 19, 5, 4, 2, 1}",3.316890,"{1, 6, 18, 15, 13, 7, 20, 8, 3, 10, 17, 14, 16, 9, 12, 19, 11, 4, 5, 2, 1}",3.391218,0.022409,0.043626
"{1, 12, 18, 15, 19, 7, 3, 10, 20, 6, 8, 17, 4, 14, 11, 2, 9, 5, 13, 16, 1}",3.692986,"{1, 12, 18, 15, 19, 7, 3, 10, 20, 6, 8, 17, 4, 14, 11, 2, 9, 5, 13, 16, 1}",3.692986,0.000000,0.043630
"{1, 4, 18, 8, 12, 10, 3, 7, 9, 15, 13, 6, 11, 2, 19, 20, 17, 5, 14, 16, 1}",3.943416,"{1, 16, 2, 11, 6, 13, 19, 5, 14, 17, 20, 15, 9, 7, 3, 10, 12, 8, 18, 4, 1}",4.129238,0.047122,0.043816
"{1, 8, 2, 13, 5, 15, 9, 14, 17, 7, 6, 18, 12, 11, 4, 3, 19, 10, 20, 16, 1}",3.882626,"{1, 8, 15, 2, 13, 5, 9, 14, 17, 7, 6, 18, 12, 11, 4, 3, 19, 10, 20, 16, 1}",3.926162,0.011213,0.043928
"{1, 2, 18, 17, 16, 4, 15, 6, 14, 20, 13, 7, 19, 10, 5, 8, 11, 12, 3, 9, 1}",3.567837,"{1, 9, 3, 12, 11, 5, 10, 19, 7, 13, 20, 8, 2, 14, 6, 15, 4, 16, 17, 18, 1}",4.018785,0.126392,0.043775
"{1, 20, 3, 19, 14, 18, 15, 6, 17, 7, 8, 9, 4, 11, 5, 10, 2, 12, 16, 13, 1}",4.305551,"{1, 20, 3, 19, 14, 18, 15, 6, 17, 7, 8, 9, 4, 11, 5, 10, 2, 12, 16, 13, 1}",4.305551,0.000000,0.043979
"{1, 18, 11, 10, 5, 19, 2, 13, 9, 7, 16, 14, 15, 20, 6, 4, 3, 8, 17, 12, 1}",3.746818,"{1, 12, 17, 8, 3, 4, 6, 20, 15, 14, 16, 7, 9, 13, 2, 19, 5, 10, 11, 18, 1}",3.746817,0.000000,0.043991
"{1, 13, 9, 6, 18, 15, 11, 16, 12, 3, 4, 10, 2, 7, 8, 20, 5, 19, 17, 14, 1}",3.513440,"{1, 9, 13, 6, 18, 15, 11, 16, 12, 4, 10, 2, 3, 8, 7, 20, 5, 19, 17, 14, 1}",3.552245,0.011045,0.044179
"{1, 13, 5, 4, 8, 14, 16, 2, 17, 20, 11, 7, 9, 6, 10, 3, 19, 12, 18, 15, 1}",4.092917,"{1, 15, 18, 12, 19, 3, 10, 6, 9, 7, 11, 20, 17, 2, 16, 14, 8, 4, 5, 13, 1}",4.092916,0.000000,0.043799
"{1, 9, 10, 14, 20, 16, 13, 5, 12, 3, 8, 7, 15, 6, 11, 19, 4, 18, 2, 17, 1}",3.537355,"{1, 17, 2, 18, 4, 19, 11, 6, 15, 7, 8, 3, 12, 5, 13, 16, 20, 14, 10, 9, 1}",3.537355,0.000000,0.043870
"{1, 7, 12, 10, 19, 4, 8, 15, 2, 3, 5, 9, 16, 18, 17, 13, 20, 11, 6, 14, 1}",4.397852,"{1, 7, 12, 10, 19, 4, 13, 17, 18, 16, 9, 5, 3, 2, 15, 8, 20, 14, 11, 6, 1}",4.772060,0.085089,0.043752
"{1, 6, 11, 3, 17, 2, 18, 4, 20, 12, 9, 16, 14, 8, 7, 13, 5, 10, 19, 15, 1}",3.903997,"{1, 15, 19, 7, 8, 14, 16, 9, 12, 20, 4, 18, 2, 5, 13, 10, 17, 3, 11, 6, 1}",4.012208,0.027718,0.043818
"{1, 12, 20, 4, 19, 3, 9, 11, 15, 5, 8, 2, 16, 13, 14, 10, 6, 18, 7, 17, 1}",4.064030,"{1, 12, 20, 4, 19, 3, 9, 11, 15, 5, 8, 2, 16, 13, 14, 10, 6, 18, 7, 17, 1}",4.064030,0.000000,0.043698
"{1, 7, 16, 13, 10, 14, 6, 9, 4, 17, 8, 12, 2, 15, 11, 5, 18, 19, 3, 20, 1}",4.123918,"{1, 7, 16, 13, 20, 3, 15, 4, 9, 6, 14, 10, 17, 8, 12, 2, 11, 5, 18, 19, 1}",4.343589,0.053267,0.043635
"{1, 10, 7, 13, 16, 19, 3, 20, 14, 6, 5, 18, 9, 12, 2, 4, 11, 15, 8, 17, 1}",4.092188,"{1, 17, 8, 15, 11, 4, 2, 12, 9, 18, 6, 14, 20, 3, 19, 16, 13, 5, 7, 10, 1}",4.097228,0.001232,0.043821
"{1, 8, 4, 16, 3, 9, 14, 6, 7, 15, 17, 11, 2, 18, 12, 5, 20, 10, 13, 19, 1}",3.424867,"{1, 19, 13, 10, 20, 5, 12, 18, 2, 11, 17, 15, 7, 6, 14, 9, 8, 3, 16, 4, 1}",3.438267,0.003913,0.043632
"{1, 4, 6, 9, 16, 2, 15, 20, 11, 19, 17, 3, 7, 14, 13, 18, 10, 12, 8, 5, 1}",3.586402,"{1, 5, 8, 16, 12, 10, 18, 13, 14, 7, 3, 17, 19, 11, 20, 15, 2, 9, 6, 4, 1}",3.584578,-0.000509,0.044088
"{1, 2, 5, 16, 12, 9, 14, 19, 20, 18, 8, 4, 17, 6, 15, 13, 7, 11, 10, 3, 1}",3.556676,"{1, 3, 10, 11, 7, 13, 15, 6, 17, 4, 8, 18, 20, 19, 14, 9, 12, 16, 5, 2, 1}",3.556675,0.000000,0.044073
"{1, 12, 19, 15, 4, 18, 16, 8, 13, 7, 5, 2, 11, 17, 3, 14, 20, 9, 6, 10, 1}",3.588004,"{1, 10, 6, 9, 20, 14, 3, 17, 11, 2, 5, 7, 13, 8, 16, 18, 4, 15, 19, 12, 1}",3.588004,0.000000,0.043936
"{1, 5, 19, 13, 18, 8, 6, 10, 2, 7, 15, 20, 14, 9, 4, 16, 11, 3, 12, 17, 1}",3.977917,"{1, 5, 19, 13, 18, 8, 6, 10, 2, 7, 15, 20, 14, 9, 4, 16, 11, 3, 12, 17, 1}",3.977917,0.000000,0.043671
"{1, 14, 8, 17, 20, 18, 7, 5, 9, 3, 2, 11, 10, 19, 13, 12, 6, 16, 15, 4, 1}",3.872998,"{1, 4, 15, 14, 16, 6, 12, 13, 19, 10, 11, 2, 3, 9, 5, 18, 7, 8, 20, 17, 1}",4.034230,0.041630,0.043993
"{1, 18, 2, 13, 19, 4, 14, 3, 5, 6, 20, 7, 8, 12, 15, 9, 16, 17, 10, 11, 1}",4.222261,"{1, 11, 18, 15, 8, 9, 16, 10, 17, 6, 7, 20, 5, 3, 12, 14, 4, 19, 13, 2, 1}",4.317563,0.022571,0.044232
"{1, 16, 13, 9, 12, 6, 11, 8, 18, 2, 15, 5, 10, 4, 17, 14, 20, 7, 3, 19, 1}",4.222606,"{1, 19, 3, 7, 20, 17, 4, 10, 5, 15, 2, 18, 8, 11, 6, 14, 12, 9, 13, 16, 1}",4.337561,0.027224,0.043966
"{1, 10, 5, 3, 4, 15, 16, 11, 2, 8, 20, 18, 9, 14, 6, 7, 17, 19, 13, 12, 1}",4.156901,"{1, 12, 13, 19, 17, 7, 6, 14, 9, 18, 20, 8, 2, 11, 16, 15, 4, 3, 5, 10, 1}",4.156900,0.000000,0.044086
"{1, 17, 2, 19, 5, 10, 9, 16, 13, 14, 4, 12, 18, 8, 7, 11, 15, 3, 20, 6, 1}",3.308272,"{1, 6, 15, 3, 11, 7, 8, 20, 18, 12, 4, 14, 13, 16, 9, 10, 5, 19, 2, 17, 1}",3.360037,0.015647,0.044024
"{1, 14, 19, 3, 11, 20, 10, 4, 18, 13, 12, 8, 6, 5, 17, 7, 2, 16, 9, 15, 1}",4.085515,"{1, 15, 9, 16, 2, 7, 17, 5, 19, 3, 11, 20, 12, 8, 6, 13, 18, 10, 4, 14, 1}",4.277786,0.047062,0.043921
"{1, 9, 17, 2, 8, 5, 20, 6, 15, 19, 13, 4, 7, 18, 10, 14, 16, 12, 11, 3, 1}",3.675410,"{1, 3, 11, 2, 8, 12, 16, 14, 10, 18, 7, 4, 13, 19, 15, 6, 20, 5, 17, 9, 1}",3.713290,0.010307,0.043845
"{1, 17, 16, 4, 13, 12, 20, 9, 11, 5, 8, 19, 3, 15, 18, 10, 6, 14, 7, 2, 1}",3.516359,"{1, 17, 16, 4, 13, 12, 20, 9, 11, 5, 8, 19, 3, 15, 18, 10, 6, 14, 7, 2, 1}",3.516359,0.000000,0.043944
"{1, 5, 4, 6, 8, 9, 7, 10, 16, 20, 19, 15, 17, 3, 12, 2, 14, 18, 11, 13, 1}",4.049474,"{1, 13, 11, 14, 2, 3, 12, 18, 20, 19, 17, 15, 9, 7, 8, 10, 16, 6, 4, 5, 1}",4.148150,0.024368,0.043975
"{1, 12, 15, 20, 14, 19, 10, 3, 5, 8, 13, 16, 18, 9, 17, 11, 7, 6, 4, 2, 1}",3.838638,"{1, 2, 4, 17, 6, 7, 11, 9, 18, 16, 13, 8, 5, 3, 10, 19, 14, 20, 15, 12, 1}",3.845120,0.001689,0.043946
"{1, 19, 8, 6, 2, 20, 17, 7, 12, 5, 10, 4, 11, 15, 18, 16, 14, 3, 9, 13, 1}",3.753524,"{1, 13, 9, 3, 14, 16, 18, 15, 4, 10, 5, 12, 11, 7, 17, 20, 2, 6, 8, 19, 1}",3.990685,0.063184,0.043928
"{1, 17, 20, 2, 4, 19, 13, 6, 3, 5, 11, 14, 15, 9, 7, 16, 10, 12, 8, 18, 1}",3.751427,"{1, 18, 8, 12, 10, 16, 7, 9, 15, 14, 11, 5, 3, 6, 13, 19, 4, 2, 20, 17, 1}",3.751427,0.000000,0.043860
"{1, 8, 3, 19, 16, 7, 20, 2, 12, 13, 18, 4, 9, 11, 5, 14, 17, 15, 6, 10, 1}",4.350257,"{1, 10, 3, 19, 11, 6, 15, 17, 14, 5, 9, 4, 13, 18, 12, 2, 20, 7, 16, 8, 1}",4.500730,0.034589,0.043889
"{1, 2, 19, 16, 8, 20, 11, 14, 12, 10, 18, 7, 4, 5, 9, 6, 15, 17, 3, 13, 1}",4.254003,"{1, 2, 5, 19, 16, 8, 20, 11, 14, 12, 10, 18, 7, 4, 9, 6, 15, 17, 3, 13, 1}",4.600288,0.081402,0.043838
"{1, 8, 4, 19, 18, 10, 6, 7, 16, 12, 2, 9, 3, 5, 20, 14, 11, 15, 17, 13, 1}",4.120875,"{1, 8, 4, 19, 18, 10, 6, 7, 16, 12, 2, 9, 3, 5, 20, 14, 11, 15, 17, 13, 1}",4.120875,0.000000,0.044213
"{1, 4, 6, 20, 11, 17, 2, 9, 14, 16, 12, 19, 7, 13, 10, 15, 8, 5, 3, 18, 1}",3.722788,"{1, 4, 6, 20, 11, 17, 2, 9, 14, 16, 19, 12, 7, 13, 10, 15, 8, 5, 3, 18, 1}",3.718006,-0.001285,0.044092
"{1, 11, 3, 5, 4, 2, 19, 13, 18, 6, 8, 14, 16, 7, 17, 20, 12, 10, 9, 15, 1}",3.455630,"{1, 11, 15, 9, 3, 5, 4, 2, 19, 13, 18, 6, 8, 14, 16, 20, 17, 7, 12, 10, 1}",3.709776,0.073546,0.044088
"{1, 19, 10, 16, 17, 12, 3, 7, 14, 2, 5, 15, 9, 8, 18, 4, 6, 13, 11, 20, 1}",3.970345,"{1, 20, 15, 2, 5, 8, 9, 11, 13, 6, 4, 18, 14, 7, 3, 12, 17, 16, 10, 19, 1}",4.045866,0.019021,0.043832
"{1, 20, 12, 14, 9, 8, 6, 13, 5, 11, 17, 16, 10, 3, 15, 7, 4, 2, 18, 19, 1}",4.252674,"{1, 19, 18, 2, 4, 7, 3, 10, 16, 17, 11, 5, 13, 6, 8, 9, 15, 14, 12, 20, 1}",4.282056,0.006909,0.044161
"{1, 2, 18, 5, 17, 16, 20, 4, 12, 8, 13, 11, 14, 15, 10, 19, 7, 6, 9, 3, 1}",3.883029,"{1, 16, 20, 4, 12, 17, 5, 2, 18, 8, 13, 11, 14, 15, 10, 19, 7, 6, 9, 3, 1}",4.087003,0.052529,0.043721
"{1, 5, 11, 8, 19, 4, 2, 12, 15, 13, 7, 18, 6, 17, 20, 16, 14, 3, 9, 10, 1}",3.909820,"{1, 10, 9, 3, 14, 16, 20, 17, 6, 18, 7, 13, 15, 12, 2, 4, 19, 8, 11, 5, 1}",3.909819,0.000000,0.043878
"{1, 20, 7, 19, 2, 9, 16, 4, 12, 13, 5, 18, 15, 6, 11, 17, 10, 8, 14, 3, 1}",3.786162,"{1, 20, 7, 19, 2, 9, 12, 13, 4, 16, 5, 18, 15, 6, 11, 17, 10, 8, 14, 3, 1}",3.816703,0.008066,0.043693
"{1, 8, 3, 15, 11, 20, 16, 18, 2, 4, 6, 10, 9, 14, 12, 19, 13, 5, 17, 7, 1}",3.666138,"{1, 7, 17, 5, 13, 19, 12, 14, 9, 10, 6, 4, 2, 18, 16, 20, 11, 15, 3, 8, 1}",3.666138,0.000000,0.043809
"{1, 15, 5, 11, 6, 9, 19, 2, 18, 14, 4, 12, 8, 7, 13, 16, 20, 10, 3, 17, 1}",3.177539,"{1, 15, 5, 11, 6, 9, 19, 2, 18, 14, 4, 12, 8, 7, 13, 16, 20, 10, 3, 17, 1}",3.177539,0.000000,0.043902
"{1, 18, 12, 19, 5, 13, 2, 3, 20, 14, 10, 4, 11, 15, 16, 8, 6, 9, 7, 17, 1}",3.768400,"{1, 18, 19, 5, 12, 2, 3, 13, 20, 14, 10, 4, 11, 15, 16, 8, 6, 9, 7, 17, 1}",3.849083,0.021410,0.044047
"{1, 20, 7, 9, 14, 5, 19, 10, 17, 12, 11, 15, 3, 8, 6, 2, 4, 16, 18, 13, 1}",3.728758,"{1, 20, 7, 9, 14, 5, 19, 10, 17, 12, 11, 15, 3, 8, 6, 2, 4, 16, 18, 13, 1}",3.728758,0.000000,0.043855
"{1, 7, 11, 4, 2, 9, 14, 12, 15, 8, 3, 17, 16, 10, 5, 13, 18, 20, 19, 6, 1}",3.926332,"{1, 7, 11, 12, 14, 4, 2, 9, 8, 3, 17, 16, 10, 15, 13, 5, 18, 20, 19, 6, 1}",4.086541,0.040804,0.043855
"{1, 16, 17, 19, 9, 18, 12, 14, 3, 8, 13, 6, 15, 20, 7, 4, 11, 2, 5, 10, 1}",3.551374,"{1, 16, 17, 19, 12, 14, 3, 8, 13, 6, 15, 20, 2, 11, 4, 7, 18, 9, 5, 10, 1}",3.679956,0.036206,0.043953
"{1, 11, 12, 10, 2, 18, 3, 16, 14, 7, 17, 6, 9, 4, 20, 13, 8, 19, 15, 5, 1}",4.033311,"{1, 12, 10, 2, 18, 11, 3, 16, 14, 7, 17, 6, 9, 4, 20, 13, 8, 19, 15, 5, 1}",4.106243,0.018082,0.044265
"{1, 16, 13, 9, 8, 7, 4, 15, 5, 10, 2, 19, 20, 6, 17, 3, 18, 12, 14, 11, 1}",3.719620,"{1, 13, 9, 8, 7, 4, 15, 5, 10, 16, 2, 19, 20, 6, 17, 3, 18, 12, 14, 11, 1}",3.788670,0.018564,0.043937
"{1, 7, 13, 8, 20, 9, 2, 5, 10, 18, 14, 6, 17, 12, 16, 3, 15, 4, 19, 11, 1}",4.090886,"{1, 9, 20, 7, 13, 8, 14, 6, 17, 10, 18, 2, 5, 12, 16, 3, 15, 4, 19, 11, 1}",4.228275,0.033584,0.043906
"{1, 10, 12, 4, 16, 13, 19, 14, 20, 8, 15, 6, 17, 11, 5, 9, 3, 2, 7, 18, 1}",3.795409,"{1, 18, 7, 2, 11, 3, 9, 5, 14, 20, 17, 6, 15, 8, 19, 13, 16, 4, 12, 10, 1}",3.907394,0.029505,0.043990
"{1, 8, 16, 11, 19, 3, 6, 17, 15, 9, 10, 14, 12, 5, 18, 7, 4, 13, 20, 2, 1}",3.778564,"{1, 8, 16, 11, 2, 20, 6, 3, 19, 17, 15, 9, 10, 14, 12, 4, 13, 7, 5, 18, 1}",3.786621,0.002132,0.044008
"{1, 3, 10, 19, 9, 7, 16, 17, 5, 20, 15, 14, 13, 18, 11, 8, 2, 12, 6, 4, 1}",4.076406,"{1, 4, 6, 12, 2, 8, 11, 18, 13, 14, 15, 20, 5, 17, 16, 7, 9, 19, 10, 3, 1}",4.076406,0.000000,0.043889
"{1, 4, 7, 17, 14, 8, 10, 9, 19, 6, 3, 2, 5, 11, 12, 13, 15, 20, 18, 16, 1}",3.946460,"{1, 16, 18, 20, 15, 13, 12, 11, 5, 2, 3, 6, 19, 9, 7, 17, 4, 14, 10, 8, 1}",3.954418,0.002017,0.043921
"{1, 18, 19, 16, 11, 8, 5, 4, 20, 2, 12, 14, 10, 6, 15, 7, 3, 9, 13, 17, 1}",4.262046,"{1, 17, 12, 2, 20, 5, 4, 14, 10, 6, 15, 7, 3, 9, 13, 18, 19, 16, 11, 8, 1}",4.440084,0.041773,0.043917
"{1, 2, 17, 12, 15, 4, 9, 6, 19, 10, 16, 14, 13, 18, 20, 11, 8, 5, 7, 3, 1}",3.987550,"{1, 2, 17, 12, 15, 4, 9, 6, 19, 10, 16, 14, 13, 18, 20, 11, 8, 5, 7, 3, 1}",3.987550,0.000000,0.043864
"{1, 16, 19, 15, 5, 17, 14, 8, 4, 6, 12, 11, 13, 9, 18, 7, 2, 3, 20, 10, 1}",3.660578,"{1, 10, 20, 3, 2, 7, 18, 9, 13, 11, 12, 6, 4, 8, 14, 17, 5, 15, 19, 16, 1}",3.660578,0.000000,0.043757
"{1, 6, 11, 16, 5, 18, 4, 14, 7, 3, 20, 15, 8, 19, 17, 2, 13, 10, 12, 9, 1}",4.019568,"{1, 12, 10, 9, 18, 4, 13, 2, 17, 19, 8, 15, 20, 3, 7, 14, 5, 16, 11, 6, 1}",4.177499,0.039291,0.043821
"{1, 12, 17, 13, 8, 20, 3, 16, 10, 7, 18, 11, 5, 6, 9, 14, 15, 19, 4, 2, 1}",4.152792,"{1, 15, 12, 17, 13, 8, 20, 3, 14, 10, 16, 7, 18, 9, 11, 5, 6, 19, 4, 2, 1}",4.361827,0.050336,0.043606
"{1, 11, 16, 6, 19, 9, 17, 7, 12, 20, 15, 10, 14, 18, 5, 2, 4, 8, 13, 3, 1}",3.927238,"{1, 11, 16, 6, 19, 7, 12, 20, 15, 10, 14, 18, 5, 2, 4, 8, 17, 9, 13, 3, 1}",4.038165,0.028245,0.043829
"{1, 14, 13, 12, 5, 4, 17, 16, 8, 11, 6, 20, 18, 19, 3, 15, 9, 7, 10, 2, 1}",3.755007,"{1, 2, 10, 7, 9, 15, 3, 19, 18, 20, 6, 11, 8, 16, 17, 4, 5, 12, 13, 14, 1}",3.755006,0.000000,0.044273
"{1, 15, 20, 7, 13, 6, 9, 17, 12, 3, 19, 18, 11, 5, 14, 10, 2, 8, 16, 4, 1}",4.009900,"{1, 15, 20, 10, 14, 5, 2, 11, 18, 19, 3, 12, 17, 9, 6, 13, 7, 16, 8, 4, 1}",4.072448,0.015598,0.044188
"{1, 14, 6, 19, 3, 9, 18, 10, 16, 15, 17, 4, 13, 8, 12, 20, 2, 7, 11, 5, 1}",3.765786,"{1, 5, 11, 7, 2, 20, 12, 8, 13, 4, 17, 15, 16, 10, 18, 9, 3, 19, 6, 14, 1}",3.765786,0.000000,0.043684
"{1, 8, 18, 17, 14, 20, 16, 7, 6, 3, 15, 2, 4, 9, 19, 13, 11, 12, 10, 5, 1}",4.028738,"{1, 8, 18, 17, 14, 20, 16, 7, 3, 6, 4, 9, 19, 13, 12, 10, 11, 2, 15, 5, 1}",4.271665,0.060298,0.043804
"{1, 16, 14, 8, 9, 10, 5, 18, 7, 11, 12, 20, 15, 19, 17, 3, 4, 2, 6, 13, 1}",4.532714,"{1, 13, 6, 2, 4, 17, 3, 19, 15, 20, 12, 11, 7, 18, 5, 10, 9, 8, 14, 16, 1}",4.528191,-0.000998,0.043966
"{1, 2, 20, 7, 3, 15, 11, 9, 6, 19, 10, 13, 18, 4, 17, 8, 5, 14, 16, 12, 1}",3.724833,"{1, 20, 2, 8, 17, 18, 13, 6, 9, 7, 3, 15, 11, 19, 10, 4, 5, 14, 16, 12, 1}",3.833645,0.029213,0.043952
"{1, 11, 16, 12, 14, 17, 15, 18, 9, 5, 4, 8, 6, 3, 19, 10, 13, 7, 20, 2, 1}",3.946938,"{1, 11, 16, 12, 14, 18, 17, 15, 9, 5, 4, 8, 6, 3, 19, 10, 13, 7, 20, 2, 1}",3.959185,0.003103,0.043931
"{1, 15, 20, 7, 19, 11, 18, 5, 9, 8, 17, 14, 6, 10, 13, 16, 2, 12, 3, 4, 1}",3.447877,"{1, 15, 20, 19, 7, 18, 11, 4, 13, 10, 17, 5, 9, 8, 14, 6, 16, 2, 12, 3, 1}",3.532654,0.024588,0.043884
"{1, 5, 20, 14, 13, 3, 8, 2, 6, 18, 11, 12, 4, 15, 10, 19, 7, 9, 16, 17, 1}",3.808205,"{1, 17, 16, 9, 7, 19, 10, 15, 4, 12, 11, 18, 6, 2, 8, 3, 13, 14, 20, 5, 1}",3.808205,0.000000,0.043875
"{1, 17, 10, 7, 14, 19, 15, 4, 20, 8, 11, 18, 16, 3, 13, 6, 9, 2, 5, 12, 1}",3.519651,"{1, 12, 5, 2, 9, 6, 13, 3, 16, 18, 11, 8, 20, 4, 15, 19, 14, 7, 10, 17, 1}",3.519650,0.000000,0.043974
"{1, 6, 2, 15, 14, 7, 20, 8, 5, 13, 4, 9, 12, 18, 10, 19, 3, 17, 16, 11, 1}",4.156502,"{1, 11, 16, 17, 3, 19, 10, 18, 12, 9, 4, 13, 5, 8, 20, 7, 14, 15, 2, 6, 1}",4.156501,0.000000,0.043953
"{1, 6, 3, 12, 14, 19, 10, 7, 11, 9, 16, 13, 5, 8, 20, 15, 4, 17, 18, 2, 1}",3.713227,"{1, 2, 18, 17, 4, 15, 20, 8, 5, 13, 16, 9, 11, 7, 10, 19, 14, 12, 3, 6, 1}",3.713227,0.000000,0.043904
"{1, 4, 7, 16, 10, 6, 2, 15, 14, 8, 18, 13, 5, 19, 9, 20, 17, 12, 11, 3, 1}",4.034951,"{1, 4, 7, 16, 10, 6, 2, 15, 14, 8, 18, 13, 5, 19, 9, 20, 17, 12, 11, 3, 1}",4.034951,0.000000,0.043640
"{1, 10, 11, 20, 3, 13, 16, 12, 7, 14, 8, 17, 18, 4, 5, 19, 15, 9, 6, 2, 1}",3.675715,"{1, 10, 11, 20, 3, 13, 16, 12, 7, 14, 8, 17, 18, 4, 5, 19, 15, 9, 6, 2, 1}",3.675715,0.000000,0.043829
"{1, 19, 8, 3, 18, 4, 2, 15, 11, 10, 20, 9, 16, 13, 6, 5, 7, 17, 14, 12, 1}",3.597302,"{1, 19, 8, 3, 18, 4, 2, 15, 20, 11, 10, 9, 16, 13, 6, 5, 7, 17, 14, 12, 1}",3.602918,0.001561,0.044014
"{1, 2, 15, 12, 3, 18, 19, 17, 5, 9, 8, 16, 7, 10, 20, 4, 6, 13, 11, 14, 1}",3.688018,"{1, 12, 3, 18, 19, 17, 5, 9, 8, 16, 7, 15, 2, 14, 10, 20, 4, 6, 13, 11, 1}",3.788398,0.027218,0.043898
"{1, 6, 10, 7, 16, 14, 20, 17, 11, 18, 15, 5, 12, 8, 9, 13, 2, 19, 3, 4, 1}",3.928778,"{1, 4, 3, 19, 2, 13, 9, 15, 18, 11, 17, 5, 12, 8, 16, 7, 14, 20, 10, 6, 1}",3.988980,0.015323,0.043801
"{1, 5, 3, 18, 16, 11, 17, 9, 2, 6, 13, 15, 10, 7, 20, 14, 8, 12, 19, 4, 1}",3.731142,"{1, 5, 3, 18, 16, 11, 17, 9, 2, 6, 13, 15, 10, 20, 14, 8, 7, 12, 19, 4, 1}",3.737833,0.001793,0.044056
"{1, 8, 4, 15, 16, 13, 2, 20, 12, 19, 10, 9, 5, 18, 6, 7, 11, 3, 14, 17, 1}",4.306165,"{1, 8, 4, 15, 16, 13, 2, 20, 12, 19, 10, 9, 5, 18, 6, 7, 11, 3, 14, 17, 1}",4.306165,0.000000,0.044038
"{1, 19, 20, 4, 13, 10, 7, 12, 9, 5, 8, 18, 16, 14, 15, 2, 17, 6, 11, 3, 1}",3.589430,"{1, 3, 11, 6, 17, 2, 15, 14, 16, 18, 8, 5, 9, 12, 7, 10, 13, 4, 20, 19, 1}",3.589429,0.000000,0.043949
"{1, 4, 11, 14, 19, 12, 5, 18, 13, 2, 20, 7, 15, 16, 9, 10, 6, 3, 8, 17, 1}",3.529938,"{1, 17, 8, 3, 6, 10, 9, 16, 15, 7, 20, 2, 13, 18, 5, 12, 19, 14, 11, 4, 1}",3.529937,0.000000,0.043851
