optimal_tour,optimal_tour_length,nearest_neighbor_tour,nearest_neighbor_tour_length,score,time
"{1, 13, 20, 4, 19, 27, 17, 28, 14, 9, 16, 25, 12, 2, 10, 26, 11, 7, 6, 15, 3, 8, 30, 21, 18, 23, 5, 29, 24, 22, 1}",4.790635,"{1, 29, 22, 24, 5, 23, 21, 30, 8, 11, 26, 7, 6, 15, 3, 10, 2, 12, 16, 25, 9, 14, 28, 17, 27, 19, 20, 13, 4, 18, 1}",5.347128,0.116163,0.000101
"{1, 10, 16, 6, 3, 20, 8, 12, 5, 26, 19, 17, 13, 27, 30, 15, 29, 21, 14, 9, 25, 18, 24, 7, 22, 4, 23, 11, 28, 2, 1}",4.021061,"{1, 10, 3, 6, 16, 20, 5, 12, 26, 19, 17, 13, 27, 30, 15, 29, 21, 14, 9, 18, 25, 24, 7, 22, 4, 23, 2, 28, 11, 8, 1}",4.137150,0.028870,0.000101
"{1, 27, 28, 13, 16, 14, 25, 6, 30, 11, 10, 20, 23, 24, 19, 26, 15, 8, 18, 22, 2, 12, 3, 9, 7, 4, 17, 21, 29, 5, 1}",4.709912,"{1, 5, 29, 21, 17, 4, 7, 9, 3, 12, 2, 22, 18, 19, 24, 23, 20, 10, 14, 16, 27, 28, 13, 25, 6, 30, 11, 26, 15, 8, 1}",5.602993,0.189617,0.000101
"{1, 27, 6, 23, 11, 14, 4, 18, 22, 5, 7, 30, 24, 26, 17, 13, 21, 3, 28, 9, 8, 16, 25, 19, 15, 2, 20, 12, 29, 10, 1}",4.288992,"{1, 10, 29, 20, 2, 15, 12, 24, 26, 17, 13, 21, 3, 9, 28, 18, 4, 14, 11, 23, 6, 27, 5, 7, 30, 22, 8, 16, 25, 19, 1}",5.214250,0.215728,0.000102
"{1, 29, 21, 14, 28, 15, 12, 6, 20, 16, 4, 2, 23, 5, 7, 30, 25, 18, 22, 13, 19, 11, 10, 27, 26, 8, 3, 9, 17, 24, 1}",4.391786,"{1, 24, 29, 21, 14, 28, 15, 12, 6, 11, 19, 22, 18, 25, 7, 5, 13, 2, 4, 16, 20, 23, 30, 27, 26, 8, 3, 10, 9, 17, 1}",5.109031,0.163315,0.000101
"{1, 25, 27, 4, 19, 28, 18, 14, 6, 12, 15, 7, 11, 24, 29, 16, 26, 30, 9, 5, 22, 3, 20, 8, 17, 2, 13, 23, 21, 10, 1}",4.916356,"{1, 25, 18, 14, 6, 12, 13, 2, 17, 8, 15, 11, 7, 24, 29, 9, 5, 30, 16, 26, 28, 19, 4, 27, 10, 21, 23, 3, 20, 22, 1}",6.009252,0.222298,0.000101
"{1, 4, 7, 12, 11, 2, 18, 9, 22, 27, 28, 20, 8, 29, 25, 26, 19, 5, 6, 15, 13, 17, 14, 3, 30, 16, 24, 10, 23, 21, 1}",3.958541,"{1, 21, 10, 23, 24, 16, 3, 14, 30, 17, 13, 15, 6, 5, 29, 25, 26, 8, 20, 28, 27, 7, 4, 12, 11, 9, 22, 18, 2, 19, 1}",5.432681,0.372395,0.000102
"{1, 25, 17, 6, 19, 20, 15, 3, 4, 11, 24, 22, 23, 27, 28, 13, 8, 18, 9, 12, 29, 14, 10, 5, 16, 21, 2, 7, 26, 30, 1}",5.289241,"{1, 25, 15, 20, 19, 3, 4, 11, 16, 21, 5, 10, 12, 9, 18, 8, 24, 22, 13, 28, 23, 27, 6, 17, 30, 26, 7, 2, 14, 29, 1}",6.575803,0.243241,0.000103
"{1, 7, 28, 17, 14, 3, 6, 15, 5, 19, 27, 26, 24, 13, 2, 10, 29, 25, 21, 8, 20, 4, 11, 9, 18, 22, 23, 12, 16, 30, 1}",4.547805,"{1, 30, 7, 28, 17, 14, 22, 23, 18, 9, 11, 21, 25, 10, 29, 15, 5, 6, 3, 19, 27, 26, 24, 13, 2, 8, 4, 20, 12, 16, 1}",5.456163,0.199736,0.000102
"{1, 14, 22, 28, 8, 18, 2, 24, 19, 12, 29, 23, 25, 20, 3, 15, 21, 9, 17, 26, 10, 6, 11, 5, 13, 4, 7, 30, 16, 27, 1}",4.638048,"{1, 27, 22, 14, 10, 6, 5, 13, 4, 7, 30, 16, 28, 8, 29, 23, 25, 20, 3, 15, 21, 9, 17, 26, 11, 12, 2, 19, 24, 18, 1}",5.805983,0.251816,0.000101
"{1, 29, 9, 8, 22, 2, 6, 26, 12, 16, 10, 17, 15, 28, 21, 25, 19, 5, 27, 13, 30, 7, 18, 14, 4, 23, 20, 11, 3, 24, 1}",4.284010,"{1, 29, 24, 20, 11, 3, 9, 8, 22, 2, 6, 26, 25, 19, 5, 13, 30, 7, 14, 4, 23, 18, 27, 21, 28, 15, 17, 10, 12, 16, 1}",4.958751,0.157502,0.000101
"{1, 7, 28, 4, 10, 19, 29, 5, 12, 25, 24, 8, 16, 17, 2, 9, 15, 27, 22, 20, 13, 21, 14, 26, 6, 18, 23, 11, 3, 30, 1}",4.316701,"{1, 30, 3, 11, 23, 29, 19, 10, 4, 28, 7, 16, 8, 24, 25, 12, 5, 18, 26, 6, 14, 21, 13, 20, 22, 27, 15, 9, 2, 17, 1}",4.904775,0.136232,0.000118
"{1, 28, 16, 23, 30, 22, 24, 3, 21, 5, 14, 10, 12, 17, 7, 8, 6, 2, 11, 20, 9, 15, 19, 18, 13, 29, 25, 4, 26, 27, 1}",4.732084,"{1, 27, 26, 4, 25, 29, 13, 18, 19, 15, 9, 17, 12, 7, 8, 6, 2, 11, 20, 14, 5, 21, 3, 24, 22, 30, 28, 16, 23, 10, 1}",5.459653,0.153752,0.000152
"{1, 12, 14, 13, 6, 17, 23, 16, 5, 30, 8, 27, 19, 21, 20, 11, 4, 2, 24, 3, 9, 15, 22, 26, 28, 29, 18, 7, 25, 10, 1}",4.975363,"{1, 12, 14, 13, 6, 17, 27, 8, 30, 5, 16, 23, 26, 28, 22, 15, 9, 4, 24, 2, 3, 11, 20, 21, 19, 10, 25, 18, 7, 29, 1}",6.178554,0.241830,0.000101
"{1, 19, 28, 2, 27, 4, 10, 30, 16, 29, 17, 18, 12, 11, 22, 15, 14, 23, 7, 26, 9, 6, 8, 21, 20, 13, 5, 3, 25, 24, 1}",4.471961,"{1, 24, 25, 3, 5, 20, 13, 6, 9, 8, 26, 7, 23, 14, 4, 27, 28, 19, 2, 10, 30, 16, 29, 17, 18, 12, 11, 22, 15, 21, 1}",5.537991,0.238381,0.000101
"{1, 24, 22, 30, 6, 16, 5, 25, 3, 2, 7, 8, 21, 23, 17, 26, 11, 19, 29, 9, 15, 18, 4, 20, 12, 13, 28, 27, 10, 14, 1}",4.494298,"{1, 10, 14, 28, 27, 22, 30, 24, 6, 16, 5, 3, 2, 25, 7, 8, 21, 23, 19, 11, 26, 17, 29, 9, 15, 18, 4, 20, 12, 13, 1}",5.241673,0.166294,0.000101
"{1, 17, 24, 14, 30, 19, 5, 9, 25, 8, 21, 16, 20, 6, 7, 2, 29, 18, 22, 4, 27, 13, 11, 12, 15, 28, 3, 23, 26, 10, 1}",4.662423,"{1, 10, 5, 19, 25, 9, 8, 21, 22, 18, 29, 2, 7, 6, 20, 16, 30, 14, 24, 17, 26, 23, 3, 28, 15, 12, 11, 27, 4, 13, 1}",5.561516,0.192838,0.000102
"{1, 6, 25, 24, 30, 22, 27, 3, 18, 9, 15, 2, 23, 28, 4, 21, 13, 26, 11, 17, 12, 19, 29, 10, 7, 20, 14, 5, 8, 16, 1}",4.890900,"{1, 16, 8, 5, 14, 20, 10, 19, 29, 12, 21, 13, 17, 26, 11, 18, 9, 15, 2, 23, 28, 4, 30, 24, 25, 6, 7, 27, 22, 3, 1}",6.848604,0.400275,0.000101
"{1, 25, 9, 14, 12, 23, 24, 6, 2, 5, 27, 28, 29, 21, 17, 13, 10, 3, 8, 7, 20, 22, 30, 19, 11, 4, 18, 16, 26, 15, 1}",4.482899,"{1, 25, 15, 26, 16, 18, 4, 11, 19, 30, 22, 20, 8, 3, 7, 10, 13, 17, 21, 29, 28, 27, 5, 24, 2, 6, 23, 12, 14, 9, 1}",4.948586,0.103881,0.000126
"{1, 3, 24, 15, 18, 30, 16, 4, 29, 5, 6, 8, 7, 23, 14, 13, 27, 9, 22, 26, 19, 28, 12, 17, 21, 20, 2, 25, 10, 11, 1}",4.425303,"{1, 11, 3, 24, 15, 18, 30, 16, 10, 28, 26, 19, 22, 9, 8, 7, 27, 13, 14, 23, 6, 5, 29, 4, 25, 12, 21, 17, 20, 2, 1}",5.168564,0.167957,0.000102
"{1, 16, 23, 26, 10, 27, 28, 12, 13, 20, 25, 3, 6, 2, 14, 11, 22, 30, 15, 8, 19, 24, 7, 9, 4, 21, 29, 5, 18, 17, 1}",4.519852,"{1, 16, 23, 26, 10, 27, 28, 12, 13, 20, 25, 3, 6, 2, 14, 22, 11, 15, 8, 19, 24, 7, 9, 4, 21, 17, 18, 29, 5, 30, 1}",5.226048,0.156243,0.000122
"{1, 4, 9, 18, 27, 7, 5, 2, 8, 30, 13, 11, 6, 26, 16, 29, 17, 25, 19, 28, 21, 15, 20, 24, 22, 3, 14, 12, 23, 10, 1}",4.882242,"{1, 10, 4, 9, 18, 27, 7, 5, 2, 8, 30, 13, 26, 6, 11, 16, 29, 17, 25, 15, 21, 20, 24, 12, 14, 22, 3, 23, 28, 19, 1}",5.747413,0.177208,0.000122
"{1, 24, 5, 20, 12, 16, 28, 4, 22, 21, 6, 29, 8, 10, 15, 25, 13, 26, 18, 9, 27, 3, 30, 2, 7, 14, 23, 19, 11, 17, 1}",4.308787,"{1, 20, 12, 28, 16, 29, 4, 6, 21, 22, 8, 10, 15, 25, 13, 9, 26, 18, 27, 3, 30, 11, 19, 17, 24, 5, 23, 2, 7, 14, 1}",5.469236,0.269322,0.000101
"{1, 28, 29, 19, 4, 2, 22, 5, 11, 14, 27, 6, 12, 17, 18, 20, 10, 30, 26, 16, 3, 25, 21, 8, 13, 9, 23, 24, 7, 15, 1}",4.905760,"{1, 15, 5, 11, 22, 2, 4, 19, 12, 6, 17, 18, 10, 20, 30, 26, 16, 3, 25, 21, 8, 13, 9, 28, 29, 7, 24, 23, 14, 27, 1}",5.954898,0.213858,0.000101
"{1, 2, 19, 8, 29, 18, 9, 16, 22, 3, 24, 20, 23, 21, 26, 17, 30, 12, 13, 5, 25, 27, 14, 10, 11, 28, 15, 6, 7, 4, 1}",4.258828,"{1, 7, 6, 15, 28, 11, 25, 10, 27, 14, 5, 13, 12, 30, 17, 26, 20, 24, 3, 22, 16, 9, 18, 29, 8, 19, 2, 4, 23, 21, 1}",6.299768,0.479226,0.000101
"{1, 4, 15, 28, 7, 3, 30, 29, 2, 17, 12, 22, 11, 21, 5, 14, 10, 20, 19, 16, 23, 8, 27, 13, 25, 24, 26, 6, 18, 9, 1}",4.692586,"{1, 4, 28, 15, 7, 3, 30, 29, 12, 22, 11, 21, 17, 2, 5, 14, 19, 10, 20, 8, 23, 16, 13, 25, 24, 26, 6, 9, 18, 27, 1}",5.442406,0.159788,0.000101
"{1, 6, 2, 28, 23, 29, 17, 27, 3, 8, 30, 7, 12, 4, 10, 13, 11, 16, 21, 15, 5, 18, 14, 20, 26, 9, 24, 19, 25, 22, 1}",4.891656,"{1, 26, 14, 20, 16, 11, 13, 10, 4, 12, 7, 30, 8, 3, 27, 17, 29, 28, 23, 2, 6, 22, 24, 9, 25, 19, 18, 5, 15, 21, 1}",5.537308,0.131990,0.000101
"{1, 8, 3, 30, 19, 4, 23, 24, 14, 12, 20, 22, 9, 17, 13, 18, 25, 2, 10, 6, 21, 26, 27, 5, 16, 29, 28, 7, 11, 15, 1}",4.512739,"{1, 8, 3, 30, 19, 4, 23, 24, 14, 15, 7, 28, 29, 5, 16, 11, 26, 21, 18, 25, 2, 13, 17, 27, 10, 6, 12, 20, 9, 22, 1}",5.991073,0.327591,0.000101
"{1, 10, 4, 23, 6, 24, 15, 8, 3, 22, 17, 26, 9, 2, 21, 16, 14, 30, 13, 27, 28, 5, 25, 20, 29, 19, 18, 11, 7, 12, 1}",4.230887,"{1, 23, 4, 3, 6, 15, 24, 8, 10, 16, 21, 14, 30, 13, 27, 28, 5, 25, 29, 20, 18, 19, 11, 7, 12, 22, 17, 26, 9, 2, 1}",5.483605,0.296089,0.000101
"{1, 23, 7, 8, 28, 13, 2, 11, 12, 26, 18, 9, 6, 29, 4, 16, 10, 15, 25, 24, 5, 20, 22, 14, 21, 17, 30, 19, 27, 3, 1}",4.313591,"{1, 23, 7, 11, 12, 26, 18, 9, 29, 4, 21, 14, 22, 20, 17, 5, 24, 25, 15, 10, 16, 6, 19, 27, 3, 2, 13, 28, 8, 30, 1}",5.631387,0.305498,0.000103
"{1, 15, 26, 27, 12, 6, 17, 4, 5, 30, 22, 9, 29, 18, 8, 10, 25, 13, 14, 3, 2, 20, 23, 16, 11, 19, 28, 21, 24, 7, 1}",4.476424,"{1, 15, 26, 27, 6, 17, 12, 25, 10, 8, 13, 14, 3, 23, 2, 20, 16, 11, 19, 28, 21, 24, 7, 5, 22, 30, 9, 29, 18, 4, 1}",5.049113,0.127935,0.000117
"{1, 26, 23, 4, 17, 7, 21, 20, 5, 2, 11, 25, 16, 9, 27, 6, 10, 15, 22, 3, 12, 24, 14, 8, 13, 30, 29, 28, 18, 19, 1}",4.653833,"{1, 23, 26, 7, 17, 4, 21, 20, 2, 11, 25, 16, 22, 15, 10, 6, 27, 9, 5, 3, 24, 12, 14, 13, 30, 29, 28, 18, 19, 8, 1}",7.000366,0.504215,0.000152
"{1, 29, 6, 8, 10, 30, 25, 15, 14, 18, 3, 5, 28, 24, 17, 19, 16, 21, 9, 7, 20, 11, 13, 23, 22, 26, 2, 27, 12, 4, 1}",4.347039,"{1, 6, 29, 8, 10, 30, 4, 12, 26, 2, 27, 15, 25, 14, 18, 3, 5, 28, 24, 17, 19, 16, 21, 9, 7, 20, 11, 13, 23, 22, 1}",4.638969,0.067156,0.000104
"{1, 5, 26, 19, 10, 9, 28, 14, 22, 16, 13, 3, 24, 2, 15, 20, 29, 7, 30, 17, 23, 12, 4, 11, 21, 8, 6, 25, 18, 27, 1}",4.497025,"{1, 5, 26, 10, 9, 28, 14, 22, 16, 13, 3, 24, 20, 29, 7, 30, 17, 6, 8, 21, 4, 12, 11, 23, 19, 25, 27, 18, 15, 2, 1}",5.971618,0.327904,0.000101
"{1, 2, 24, 12, 20, 28, 10, 23, 17, 8, 25, 6, 27, 18, 9, 13, 11, 29, 21, 30, 26, 3, 19, 22, 15, 16, 14, 4, 7, 5, 1}",4.935615,"{1, 2, 16, 14, 4, 7, 11, 13, 9, 18, 21, 29, 30, 26, 3, 19, 22, 15, 24, 12, 20, 28, 10, 23, 17, 8, 25, 27, 6, 5, 1}",5.627152,0.140112,0.000101
"{1, 18, 25, 27, 22, 30, 12, 13, 9, 8, 26, 24, 2, 19, 17, 21, 5, 4, 11, 7, 20, 29, 16, 15, 28, 23, 3, 10, 14, 6, 1}",4.379080,"{1, 14, 6, 3, 23, 17, 19, 2, 10, 18, 25, 27, 22, 30, 12, 26, 24, 8, 9, 13, 5, 21, 11, 20, 7, 29, 16, 15, 28, 4, 1}",5.776065,0.319013,0.000102
"{1, 23, 5, 30, 12, 15, 27, 14, 28, 9, 10, 25, 16, 4, 26, 3, 6, 19, 2, 20, 11, 21, 24, 17, 18, 29, 7, 22, 8, 13, 1}",4.951921,"{1, 23, 13, 8, 22, 17, 24, 18, 29, 7, 10, 9, 28, 12, 15, 27, 4, 26, 3, 16, 25, 11, 20, 2, 19, 6, 21, 14, 5, 30, 1}",5.913023,0.194086,0.000102
"{1, 22, 17, 4, 30, 25, 7, 8, 23, 19, 9, 11, 20, 29, 28, 2, 10, 3, 21, 16, 15, 5, 14, 6, 13, 18, 27, 26, 24, 12, 1}",5.073696,"{1, 12, 24, 26, 27, 18, 13, 14, 15, 5, 7, 8, 23, 19, 9, 11, 20, 29, 16, 21, 3, 10, 2, 6, 28, 25, 30, 17, 4, 22, 1}",5.770104,0.137259,0.000116
"{1, 11, 25, 15, 22, 6, 5, 28, 16, 4, 18, 14, 8, 2, 23, 30, 7, 29, 3, 27, 26, 9, 13, 19, 12, 24, 17, 21, 20, 10, 1}",4.193404,"{1, 10, 20, 21, 17, 24, 13, 19, 12, 9, 26, 27, 3, 29, 30, 7, 23, 2, 8, 14, 18, 28, 16, 5, 6, 22, 15, 25, 11, 4, 1}",5.038912,0.201628,0.000112
"{1, 9, 24, 10, 22, 3, 17, 20, 8, 7, 18, 23, 25, 26, 11, 5, 6, 29, 27, 4, 2, 16, 30, 15, 13, 12, 21, 14, 19, 28, 1}",4.667194,"{1, 28, 19, 21, 12, 14, 4, 27, 29, 6, 26, 25, 23, 18, 7, 8, 9, 24, 10, 22, 3, 17, 20, 11, 5, 2, 16, 30, 15, 13, 1}",5.401880,0.157415,0.000102
"{1, 16, 10, 23, 26, 13, 22, 19, 30, 11, 3, 2, 18, 12, 29, 21, 15, 17, 25, 14, 4, 7, 27, 28, 24, 8, 5, 9, 6, 20, 1}",4.626500,"{1, 6, 20, 5, 8, 9, 16, 10, 23, 26, 13, 22, 19, 30, 11, 3, 2, 18, 12, 29, 21, 15, 17, 25, 14, 4, 7, 27, 28, 24, 1}",4.985709,0.077642,0.000101
"{1, 15, 29, 3, 20, 10, 9, 5, 14, 24, 26, 27, 28, 11, 17, 7, 30, 25, 16, 4, 21, 22, 6, 19, 2, 18, 13, 8, 12, 23, 1}",4.271437,"{1, 15, 23, 12, 8, 18, 2, 19, 6, 22, 21, 4, 16, 26, 27, 24, 14, 5, 10, 9, 11, 17, 7, 30, 28, 25, 13, 20, 29, 3, 1}",4.584630,0.073323,0.000121
"{1, 29, 16, 20, 19, 2, 7, 17, 22, 28, 23, 3, 9, 25, 8, 6, 21, 5, 24, 12, 30, 10, 4, 14, 26, 11, 13, 18, 15, 27, 1}",4.574174,"{1, 15, 18, 13, 11, 26, 14, 4, 30, 10, 12, 28, 23, 3, 9, 8, 25, 6, 21, 5, 24, 22, 29, 17, 7, 19, 2, 16, 20, 27, 1}",5.291456,0.156811,0.000106
"{1, 7, 26, 17, 18, 12, 14, 21, 8, 28, 2, 24, 4, 9, 13, 11, 20, 27, 5, 10, 23, 15, 19, 6, 3, 25, 22, 29, 16, 30, 1}",4.512705,"{1, 7, 3, 25, 22, 29, 30, 16, 6, 19, 15, 23, 20, 27, 5, 10, 11, 13, 24, 2, 17, 18, 12, 14, 26, 21, 28, 8, 4, 9, 1}",5.610484,0.243264,0.000102
"{1, 13, 12, 19, 2, 26, 10, 16, 24, 23, 4, 29, 27, 22, 5, 6, 15, 7, 21, 20, 18, 11, 17, 9, 3, 25, 30, 28, 8, 14, 1}",5.133934,"{1, 14, 8, 22, 27, 29, 4, 23, 24, 16, 10, 13, 12, 26, 2, 19, 17, 9, 25, 30, 28, 3, 7, 15, 6, 5, 21, 20, 18, 11, 1}",6.070680,0.182462,0.000102
"{1, 15, 9, 18, 8, 12, 24, 17, 6, 11, 30, 13, 20, 21, 2, 22, 16, 3, 5, 23, 27, 26, 7, 10, 29, 25, 14, 28, 19, 4, 1}",4.704258,"{1, 15, 6, 11, 17, 30, 2, 22, 16, 3, 5, 23, 27, 26, 7, 29, 25, 14, 28, 4, 19, 9, 18, 8, 12, 24, 13, 21, 20, 10, 1}",5.894261,0.252963,0.000101
"{1, 16, 27, 19, 8, 10, 28, 12, 7, 6, 14, 11, 13, 15, 17, 25, 2, 21, 22, 24, 4, 23, 3, 20, 29, 18, 30, 26, 5, 9, 1}",4.453819,"{1, 9, 5, 26, 30, 18, 29, 20, 21, 22, 24, 17, 25, 2, 8, 10, 28, 12, 19, 16, 27, 7, 6, 11, 13, 15, 14, 3, 23, 4, 1}",5.942868,0.334331,0.000100
"{1, 10, 24, 16, 12, 15, 11, 19, 29, 26, 27, 8, 2, 21, 9, 13, 28, 7, 5, 17, 25, 18, 30, 20, 4, 6, 22, 14, 23, 3, 1}",4.131547,"{1, 3, 10, 24, 16, 12, 15, 19, 11, 2, 8, 27, 26, 29, 21, 9, 13, 28, 7, 5, 17, 25, 18, 30, 20, 4, 6, 22, 14, 23, 1}",4.296295,0.039876,0.000125
"{1, 21, 24, 30, 16, 18, 15, 8, 11, 7, 4, 27, 9, 26, 3, 28, 25, 13, 5, 17, 14, 20, 19, 10, 2, 12, 6, 29, 23, 22, 1}",4.741512,"{1, 22, 21, 24, 30, 16, 15, 8, 26, 9, 27, 4, 7, 11, 3, 18, 5, 17, 14, 20, 10, 19, 2, 12, 6, 29, 23, 13, 25, 28, 1}",6.280772,0.324635,0.000101
"{1, 23, 19, 20, 25, 14, 22, 5, 15, 27, 11, 10, 4, 9, 30, 8, 24, 29, 16, 12, 18, 26, 7, 3, 17, 28, 2, 6, 13, 21, 1}",4.390458,"{1, 21, 13, 6, 2, 28, 17, 3, 7, 12, 18, 8, 24, 30, 11, 10, 4, 9, 22, 14, 25, 23, 19, 20, 5, 27, 15, 26, 16, 29, 1}",5.659435,0.289031,0.000101
"{1, 4, 24, 16, 9, 21, 17, 19, 30, 14, 10, 5, 25, 22, 23, 27, 2, 18, 8, 7, 13, 11, 15, 29, 12, 6, 20, 26, 28, 3, 1}",4.065428,"{1, 3, 28, 15, 29, 12, 6, 20, 26, 17, 19, 30, 14, 10, 5, 25, 23, 2, 27, 22, 13, 7, 8, 11, 18, 21, 9, 24, 16, 4, 1}",5.266431,0.295419,0.000124
"{1, 29, 26, 2, 16, 24, 20, 6, 25, 5, 14, 9, 13, 4, 27, 15, 23, 10, 30, 12, 11, 7, 28, 17, 22, 19, 8, 3, 21, 18, 1}",5.126740,"{1, 18, 21, 3, 29, 26, 2, 16, 24, 20, 6, 25, 5, 4, 27, 30, 10, 23, 11, 7, 28, 17, 22, 19, 8, 12, 14, 9, 13, 15, 1}",6.417368,0.251744,0.000101
"{1, 25, 11, 27, 21, 19, 15, 10, 9, 29, 12, 3, 28, 17, 7, 30, 22, 18, 24, 4, 8, 6, 2, 16, 26, 23, 14, 5, 13, 20, 1}",4.222694,"{1, 20, 13, 25, 21, 19, 15, 10, 29, 12, 3, 28, 7, 17, 30, 22, 2, 18, 24, 4, 8, 6, 16, 26, 23, 14, 5, 11, 27, 9, 1}",4.825251,0.142695,0.000101
"{1, 12, 25, 22, 21, 30, 14, 11, 29, 16, 28, 15, 26, 13, 27, 18, 9, 3, 6, 4, 5, 8, 19, 7, 23, 2, 24, 20, 10, 17, 1}",4.444410,"{1, 12, 25, 10, 17, 11, 14, 30, 21, 22, 24, 2, 5, 8, 19, 7, 23, 20, 29, 27, 13, 26, 15, 16, 28, 18, 9, 3, 4, 6, 1}",5.335315,0.200455,0.000101
"{1, 13, 12, 22, 6, 17, 4, 27, 28, 7, 26, 30, 8, 10, 15, 25, 20, 29, 18, 14, 16, 19, 3, 5, 23, 11, 2, 21, 24, 9, 1}",4.924983,"{1, 13, 12, 22, 6, 4, 17, 27, 28, 7, 26, 30, 8, 10, 15, 25, 20, 29, 11, 23, 5, 18, 14, 16, 19, 3, 2, 21, 9, 24, 1}",5.463027,0.109248,0.000101
"{1, 19, 3, 17, 9, 25, 13, 30, 16, 15, 8, 2, 4, 10, 28, 29, 23, 18, 6, 5, 7, 20, 26, 27, 24, 22, 12, 21, 11, 14, 1}",4.696513,"{1, 2, 8, 15, 16, 30, 13, 3, 17, 9, 25, 28, 10, 23, 18, 6, 5, 7, 20, 26, 27, 24, 22, 12, 11, 14, 21, 19, 4, 29, 1}",5.937587,0.264254,0.000101
"{1, 11, 10, 3, 13, 24, 19, 20, 29, 16, 27, 8, 6, 15, 18, 30, 4, 23, 26, 17, 5, 14, 25, 21, 22, 2, 28, 7, 9, 12, 1}",4.875173,"{1, 11, 10, 19, 24, 20, 29, 3, 13, 22, 2, 28, 7, 9, 12, 5, 14, 17, 26, 18, 23, 4, 30, 6, 16, 27, 8, 15, 25, 21, 1}",6.079428,0.247018,0.000101
"{1, 20, 16, 19, 23, 5, 27, 4, 28, 14, 21, 15, 22, 13, 30, 17, 12, 11, 7, 24, 29, 26, 10, 9, 3, 25, 8, 18, 6, 2, 1}",4.303143,"{1, 2, 20, 6, 18, 8, 16, 5, 27, 23, 19, 4, 14, 28, 21, 15, 22, 13, 30, 17, 12, 11, 7, 24, 29, 26, 10, 9, 3, 25, 1}",4.560637,0.059839,0.000102
"{1, 12, 14, 10, 24, 7, 8, 6, 15, 21, 18, 9, 3, 16, 28, 11, 30, 19, 27, 17, 26, 13, 5, 22, 20, 4, 23, 25, 2, 29, 1}",4.349142,"{1, 12, 14, 10, 29, 2, 25, 7, 24, 8, 23, 13, 5, 22, 26, 27, 17, 28, 16, 3, 9, 18, 21, 15, 6, 20, 4, 19, 30, 11, 1}",5.451981,0.253576,0.000102
"{1, 25, 22, 26, 12, 9, 28, 7, 14, 2, 18, 20, 29, 13, 11, 5, 4, 10, 17, 3, 19, 15, 6, 30, 16, 21, 8, 27, 23, 24, 1}",3.881927,"{1, 25, 22, 26, 14, 2, 29, 20, 13, 4, 5, 15, 19, 10, 17, 3, 23, 27, 8, 21, 16, 6, 30, 11, 18, 7, 28, 9, 12, 24, 1}",4.910143,0.264872,0.000102
"{1, 5, 6, 26, 8, 30, 15, 17, 2, 14, 24, 21, 29, 7, 19, 23, 27, 9, 11, 20, 28, 16, 12, 22, 3, 4, 25, 13, 18, 10, 1}",4.346686,"{1, 10, 18, 13, 25, 17, 15, 30, 5, 6, 26, 8, 21, 24, 14, 2, 4, 3, 22, 12, 16, 28, 20, 11, 9, 27, 23, 7, 29, 19, 1}",5.173234,0.190156,0.000122
"{1, 17, 29, 13, 4, 11, 2, 8, 23, 21, 7, 6, 28, 20, 24, 14, 27, 3, 15, 30, 26, 10, 9, 16, 5, 18, 19, 25, 12, 22, 1}",4.058740,"{1, 17, 29, 13, 4, 22, 12, 11, 7, 6, 21, 23, 8, 2, 25, 19, 18, 5, 16, 9, 30, 26, 10, 15, 14, 27, 3, 24, 20, 28, 1}",4.698078,0.157521,0.000123
"{1, 13, 7, 5, 26, 22, 12, 18, 4, 9, 28, 27, 11, 2, 29, 3, 19, 21, 14, 17, 10, 30, 23, 6, 15, 24, 20, 8, 25, 16, 1}",4.838961,"{1, 13, 16, 25, 8, 20, 7, 5, 26, 22, 19, 21, 14, 17, 10, 30, 23, 6, 15, 24, 12, 18, 9, 4, 28, 3, 29, 2, 11, 27, 1}",5.694993,0.176904,0.000101
"{1, 4, 18, 27, 11, 26, 23, 2, 12, 6, 14, 7, 16, 13, 24, 20, 29, 10, 22, 28, 15, 25, 9, 21, 3, 8, 5, 30, 17, 19, 1}",4.737916,"{1, 19, 17, 30, 5, 28, 15, 25, 29, 20, 24, 13, 16, 7, 14, 6, 2, 12, 23, 11, 26, 22, 10, 27, 18, 4, 8, 3, 21, 9, 1}",5.885306,0.242172,0.000101
"{1, 6, 18, 2, 7, 22, 27, 12, 23, 21, 11, 13, 25, 24, 20, 5, 8, 26, 19, 15, 28, 17, 3, 14, 16, 30, 4, 9, 29, 10, 1}",4.276416,"{1, 10, 6, 27, 22, 7, 18, 2, 12, 23, 21, 11, 24, 25, 13, 26, 8, 20, 5, 15, 28, 17, 3, 14, 16, 30, 4, 29, 9, 19, 1}",5.399616,0.262650,0.000106
"{1, 2, 11, 5, 18, 13, 6, 8, 3, 15, 24, 17, 19, 27, 22, 29, 9, 23, 28, 20, 21, 26, 30, 14, 16, 7, 10, 12, 25, 4, 1}",4.328433,"{1, 25, 12, 2, 11, 5, 18, 6, 13, 8, 3, 15, 24, 17, 19, 27, 9, 23, 28, 20, 26, 21, 29, 22, 4, 10, 7, 14, 30, 16, 1}",5.237590,0.210043,0.000102
