optimal_tour,optimal_tour_length,christofides_tour,christofides_tour_length,score,time
"{1, 12, 6, 28, 18, 2, 17, 13, 19, 8, 29, 22, 3, 15, 26, 30, 5, 9, 25, 11, 27, 20, 4, 14, 21, 7, 16, 24, 10, 23, 1}",4.503749,"{1, 23, 6, 12, 10, 21, 14, 7, 16, 24, 28, 18, 2, 17, 13, 19, 8, 29, 22, 5, 30, 26, 15, 3, 27, 11, 25, 9, 20, 4, 1}",5.551659,0.232675,0.000315
"{1, 9, 20, 15, 6, 12, 24, 25, 18, 14, 19, 3, 4, 5, 7, 13, 17, 21, 26, 2, 30, 29, 28, 10, 8, 11, 27, 22, 16, 23, 1}",4.257979,"{1, 9, 23, 16, 22, 27, 11, 28, 7, 13, 17, 21, 26, 2, 30, 29, 5, 3, 19, 14, 4, 18, 12, 24, 6, 25, 15, 20, 10, 8, 1}",4.987597,0.171353,0.000321
"{1, 10, 5, 15, 7, 25, 20, 17, 30, 12, 19, 22, 14, 2, 24, 28, 3, 13, 26, 23, 18, 29, 11, 27, 6, 16, 9, 8, 4, 21, 1}",4.520123,"{1, 21, 14, 22, 19, 20, 17, 30, 12, 4, 8, 9, 16, 3, 13, 26, 23, 11, 18, 29, 28, 24, 2, 6, 27, 25, 7, 15, 5, 10, 1}",5.858790,0.296157,0.000324
"{1, 13, 10, 6, 17, 2, 27, 22, 19, 15, 24, 9, 3, 4, 25, 29, 7, 28, 5, 16, 21, 26, 30, 20, 18, 12, 23, 8, 11, 14, 1}",4.466412,"{1, 10, 13, 14, 8, 11, 23, 12, 18, 20, 30, 21, 26, 16, 5, 28, 25, 29, 3, 4, 7, 9, 24, 15, 19, 22, 27, 17, 2, 6, 1}",4.832163,0.081889,0.000319
"{1, 27, 8, 23, 4, 19, 11, 16, 22, 7, 13, 10, 18, 28, 15, 6, 12, 9, 30, 5, 21, 24, 25, 3, 2, 29, 20, 26, 17, 14, 1}",4.596928,"{1, 3, 29, 19, 11, 4, 23, 8, 27, 14, 26, 20, 2, 5, 24, 25, 21, 30, 9, 12, 6, 15, 28, 18, 10, 13, 7, 22, 16, 17, 1}",5.338140,0.161241,0.000321
"{1, 27, 6, 15, 29, 5, 16, 2, 9, 12, 8, 26, 22, 23, 24, 25, 10, 20, 30, 14, 11, 3, 7, 18, 4, 13, 28, 19, 17, 21, 1}",4.476078,"{1, 27, 21, 17, 19, 28, 13, 4, 18, 7, 3, 11, 14, 30, 20, 22, 26, 25, 24, 23, 10, 8, 12, 9, 5, 16, 2, 29, 15, 6, 1}",4.838510,0.080971,0.000325
"{1, 29, 30, 18, 3, 19, 27, 4, 10, 25, 28, 22, 21, 6, 14, 11, 20, 16, 12, 15, 24, 5, 13, 23, 26, 2, 9, 8, 7, 17, 1}",5.001388,"{1, 29, 30, 18, 3, 19, 4, 27, 10, 25, 28, 22, 21, 6, 11, 20, 14, 23, 16, 24, 15, 12, 5, 13, 2, 26, 9, 8, 7, 17, 1}",5.453813,0.090460,0.000325
"{1, 13, 19, 7, 11, 17, 21, 3, 5, 12, 9, 10, 15, 2, 8, 23, 25, 4, 24, 29, 18, 26, 16, 27, 30, 28, 20, 14, 6, 22, 1}",4.528480,"{1, 25, 22, 13, 19, 7, 11, 17, 21, 3, 5, 12, 10, 9, 15, 2, 8, 24, 29, 16, 26, 18, 27, 4, 23, 14, 20, 30, 28, 6, 1}",5.554681,0.226611,0.000328
"{1, 29, 19, 18, 30, 14, 2, 12, 28, 27, 23, 9, 3, 21, 15, 8, 16, 26, 13, 5, 11, 17, 7, 24, 20, 10, 6, 22, 4, 25, 1}",4.626450,"{1, 29, 25, 10, 6, 22, 4, 24, 20, 7, 11, 17, 5, 13, 12, 2, 9, 27, 28, 23, 3, 21, 15, 8, 26, 16, 14, 30, 18, 19, 1}",5.345986,0.155527,0.000324
"{1, 8, 29, 14, 25, 11, 10, 3, 13, 12, 6, 27, 22, 9, 5, 23, 19, 7, 26, 17, 20, 2, 24, 28, 15, 21, 18, 30, 4, 16, 1}",4.815117,"{1, 16, 4, 30, 14, 25, 11, 10, 3, 13, 12, 6, 27, 9, 22, 5, 23, 19, 24, 28, 15, 21, 2, 20, 26, 17, 7, 18, 29, 8, 1}",5.657310,0.174906,0.000322
"{1, 22, 2, 23, 29, 26, 15, 17, 8, 16, 28, 10, 6, 7, 9, 18, 27, 20, 25, 11, 21, 12, 13, 3, 19, 24, 5, 4, 14, 30, 1}",4.581137,"{1, 22, 17, 4, 14, 30, 26, 29, 2, 23, 15, 8, 16, 28, 10, 6, 7, 9, 18, 27, 20, 13, 12, 21, 11, 25, 24, 3, 19, 5, 1}",5.939415,0.296494,0.000323
"{1, 8, 25, 18, 13, 24, 2, 16, 26, 20, 3, 17, 21, 4, 10, 12, 6, 7, 9, 28, 15, 5, 29, 30, 27, 19, 11, 22, 14, 23, 1}",4.658914,"{1, 23, 24, 2, 16, 26, 20, 3, 17, 21, 4, 10, 6, 12, 7, 9, 28, 15, 5, 27, 19, 11, 30, 29, 22, 14, 18, 13, 25, 8, 1}",5.107389,0.096262,0.000315
"{1, 14, 18, 6, 13, 20, 7, 25, 21, 10, 29, 24, 26, 9, 4, 17, 30, 11, 22, 3, 28, 5, 23, 8, 12, 15, 2, 16, 19, 27, 1}",4.780825,"{1, 27, 19, 14, 18, 6, 13, 20, 7, 10, 29, 24, 26, 23, 5, 3, 28, 22, 30, 16, 2, 15, 12, 8, 11, 17, 4, 9, 21, 25, 1}",6.120748,0.280270,0.000321
"{1, 6, 25, 23, 27, 5, 29, 16, 28, 22, 8, 30, 12, 14, 21, 24, 7, 11, 20, 19, 10, 26, 3, 17, 4, 2, 18, 15, 13, 9, 1}",4.716349,"{1, 25, 6, 27, 22, 28, 16, 29, 5, 30, 12, 8, 23, 24, 7, 21, 14, 11, 20, 19, 10, 26, 3, 17, 4, 2, 18, 15, 13, 9, 1}",5.570094,0.181018,0.000324
"{1, 5, 18, 13, 25, 17, 11, 3, 2, 21, 23, 4, 30, 8, 28, 14, 29, 19, 6, 7, 9, 22, 24, 26, 15, 10, 16, 12, 27, 20, 1}",4.822984,"{1, 20, 27, 30, 4, 2, 21, 3, 23, 6, 7, 9, 19, 29, 10, 16, 12, 24, 26, 15, 22, 14, 28, 8, 17, 11, 25, 13, 18, 5, 1}",5.893206,0.221900,0.000318
"{1, 8, 21, 12, 28, 20, 27, 25, 7, 23, 22, 10, 19, 4, 18, 6, 9, 14, 3, 29, 30, 11, 2, 15, 17, 13, 5, 24, 26, 16, 1}",4.356268,"{1, 8, 21, 12, 28, 20, 27, 25, 7, 23, 22, 10, 26, 24, 3, 29, 2, 11, 30, 5, 13, 17, 15, 14, 9, 6, 18, 4, 19, 16, 1}",5.341254,0.226108,0.000317
"{1, 23, 29, 15, 19, 30, 26, 10, 18, 20, 14, 7, 9, 27, 8, 13, 11, 5, 6, 17, 16, 3, 21, 24, 22, 25, 2, 4, 12, 28, 1}",4.747715,"{1, 28, 23, 29, 15, 19, 30, 26, 24, 22, 2, 25, 4, 12, 3, 16, 21, 17, 6, 5, 11, 13, 8, 27, 9, 14, 7, 20, 10, 18, 1}",5.884296,0.239395,0.000328
"{1, 29, 15, 22, 12, 28, 14, 25, 16, 8, 30, 6, 5, 17, 9, 23, 26, 21, 4, 27, 7, 10, 11, 2, 19, 18, 13, 3, 24, 20, 1}",4.089301,"{1, 29, 22, 13, 18, 19, 2, 11, 7, 27, 4, 10, 12, 15, 14, 28, 25, 16, 8, 30, 6, 5, 17, 9, 23, 26, 21, 24, 20, 3, 1}",5.230374,0.279039,0.000328
"{1, 25, 30, 11, 28, 20, 18, 27, 29, 4, 24, 17, 14, 10, 22, 15, 23, 7, 6, 12, 2, 21, 16, 13, 9, 3, 26, 8, 5, 19, 1}",4.191498,"{1, 30, 25, 26, 3, 9, 13, 16, 21, 2, 12, 6, 7, 17, 23, 15, 22, 10, 14, 4, 24, 29, 27, 18, 20, 28, 11, 8, 5, 19, 1}",4.474898,0.067613,0.000314
"{1, 25, 6, 3, 14, 7, 17, 9, 5, 29, 18, 2, 22, 19, 13, 27, 28, 10, 16, 8, 15, 4, 20, 23, 11, 30, 12, 24, 26, 21, 1}",4.016296,"{1, 26, 24, 12, 30, 11, 23, 20, 4, 15, 13, 27, 28, 10, 8, 16, 19, 22, 2, 18, 5, 9, 17, 29, 14, 7, 3, 6, 25, 21, 1}",4.431514,0.103383,0.000322
"{1, 11, 16, 22, 6, 4, 8, 5, 7, 21, 14, 27, 2, 10, 9, 13, 25, 24, 20, 15, 26, 17, 19, 29, 3, 28, 18, 30, 12, 23, 1}",4.252814,"{1, 12, 30, 18, 28, 3, 19, 16, 11, 23, 14, 29, 17, 26, 15, 20, 24, 25, 13, 9, 10, 2, 27, 5, 7, 21, 8, 4, 6, 22, 1}",5.459505,0.283739,0.000318
"{1, 23, 19, 6, 25, 28, 18, 12, 14, 2, 4, 21, 24, 9, 26, 20, 17, 5, 7, 8, 3, 29, 30, 22, 27, 11, 10, 16, 15, 13, 1}",4.562550,"{1, 23, 19, 25, 6, 28, 18, 12, 21, 2, 4, 14, 24, 26, 9, 20, 17, 5, 7, 8, 3, 29, 30, 27, 11, 10, 16, 22, 15, 13, 1}",4.872564,0.067947,0.000324
"{1, 10, 15, 4, 27, 20, 8, 9, 30, 19, 16, 11, 18, 7, 21, 22, 3, 17, 14, 29, 5, 24, 6, 2, 26, 25, 12, 23, 13, 28, 1}",4.892852,"{1, 28, 13, 23, 12, 2, 26, 25, 17, 14, 29, 5, 22, 3, 21, 7, 8, 9, 19, 30, 11, 16, 18, 20, 27, 4, 6, 24, 15, 10, 1}",6.048073,0.236104,0.000318
"{1, 18, 8, 26, 27, 2, 16, 24, 17, 4, 28, 20, 29, 14, 3, 5, 7, 6, 13, 9, 25, 12, 21, 15, 30, 22, 11, 10, 19, 23, 1}",4.844283,"{1, 23, 19, 25, 29, 20, 28, 30, 22, 11, 10, 15, 21, 12, 9, 13, 6, 7, 5, 3, 14, 4, 27, 2, 16, 24, 17, 26, 8, 18, 1}",5.493616,0.134041,0.000320
"{1, 3, 9, 14, 30, 16, 6, 11, 27, 15, 29, 7, 22, 28, 8, 19, 12, 20, 10, 17, 2, 4, 21, 13, 23, 25, 26, 24, 18, 5, 1}",4.503994,"{1, 9, 14, 28, 23, 13, 25, 26, 21, 4, 2, 17, 29, 30, 16, 22, 6, 11, 27, 15, 7, 8, 19, 12, 20, 10, 24, 18, 5, 3, 1}",5.642524,0.252782,0.000318
"{1, 24, 6, 18, 2, 13, 7, 26, 28, 22, 25, 30, 5, 23, 20, 10, 8, 17, 27, 16, 15, 9, 14, 29, 4, 12, 21, 11, 19, 3, 1}",4.647935,"{1, 24, 19, 11, 21, 12, 4, 29, 26, 28, 22, 25, 30, 5, 23, 20, 10, 8, 17, 27, 16, 14, 15, 9, 7, 13, 2, 18, 6, 3, 1}",4.926144,0.059857,0.000312
"{1, 15, 21, 4, 22, 30, 9, 8, 18, 10, 13, 11, 23, 5, 27, 17, 20, 24, 6, 3, 29, 14, 16, 7, 2, 26, 25, 19, 12, 28, 1}",4.648849,"{1, 12, 28, 19, 25, 26, 16, 7, 2, 14, 29, 3, 27, 6, 24, 4, 22, 30, 20, 17, 23, 5, 13, 11, 10, 18, 8, 9, 21, 15, 1}",5.478688,0.178504,0.000328
"{1, 24, 29, 22, 6, 23, 9, 11, 20, 5, 26, 2, 8, 21, 13, 16, 19, 14, 10, 7, 28, 15, 3, 27, 30, 12, 17, 18, 4, 25, 1}",4.724144,"{1, 25, 18, 17, 4, 12, 30, 27, 3, 15, 10, 14, 19, 16, 28, 7, 13, 21, 8, 26, 2, 5, 20, 24, 9, 11, 23, 29, 6, 22, 1}",5.338369,0.130018,0.000319
"{1, 2, 24, 25, 4, 9, 5, 12, 10, 23, 22, 7, 13, 30, 21, 20, 17, 14, 18, 29, 16, 19, 26, 8, 3, 27, 6, 11, 15, 28, 1}",4.500092,"{1, 11, 6, 27, 19, 16, 29, 18, 14, 17, 30, 21, 20, 13, 7, 22, 4, 24, 25, 9, 5, 12, 10, 23, 26, 8, 3, 15, 28, 2, 1}",5.623343,0.249606,0.000311
"{1, 13, 27, 21, 24, 4, 7, 14, 3, 11, 16, 23, 22, 10, 8, 9, 29, 20, 28, 30, 6, 5, 26, 15, 19, 25, 17, 18, 12, 2, 1}",4.673499,"{1, 21, 27, 13, 25, 19, 28, 20, 29, 16, 11, 3, 14, 23, 22, 10, 8, 9, 30, 15, 26, 5, 6, 17, 12, 2, 18, 24, 7, 4, 1}",6.428139,0.375445,0.000332
"{1, 10, 11, 2, 6, 3, 27, 20, 16, 22, 8, 26, 23, 21, 5, 18, 14, 12, 19, 9, 24, 15, 25, 28, 29, 13, 17, 30, 4, 7, 1}",4.529875,"{1, 11, 6, 3, 2, 27, 20, 16, 10, 4, 30, 17, 18, 21, 13, 5, 14, 12, 19, 28, 29, 25, 9, 15, 24, 22, 8, 23, 26, 7, 1}",5.322276,0.174928,0.000320
"{1, 30, 25, 18, 19, 5, 17, 13, 12, 21, 23, 20, 26, 29, 4, 11, 7, 16, 2, 14, 6, 24, 15, 27, 28, 9, 8, 10, 22, 3, 1}",4.493949,"{1, 30, 25, 29, 26, 13, 17, 5, 19, 18, 20, 23, 12, 21, 4, 6, 14, 2, 15, 24, 16, 7, 11, 22, 10, 9, 27, 28, 8, 3, 1}",5.236064,0.165136,0.000321
"{1, 8, 21, 12, 23, 9, 15, 11, 17, 22, 6, 5, 16, 4, 24, 14, 2, 18, 25, 20, 10, 3, 26, 7, 19, 28, 29, 13, 27, 30, 1}",4.809698,"{1, 30, 13, 27, 29, 28, 19, 7, 26, 3, 10, 20, 25, 23, 9, 15, 12, 11, 8, 24, 14, 2, 18, 4, 16, 5, 6, 22, 17, 21, 1}",5.613727,0.167168,0.000318
"{1, 3, 7, 9, 6, 30, 8, 5, 27, 29, 20, 15, 25, 11, 24, 16, 26, 4, 28, 12, 22, 2, 13, 10, 23, 21, 17, 19, 14, 18, 1}",4.652946,"{1, 18, 21, 17, 19, 12, 28, 16, 11, 25, 15, 20, 23, 10, 13, 2, 22, 4, 26, 24, 14, 29, 27, 5, 8, 6, 30, 7, 3, 9, 1}",5.930909,0.274657,0.000318
"{1, 29, 2, 16, 4, 12, 7, 22, 5, 30, 13, 14, 3, 24, 23, 26, 8, 6, 18, 20, 10, 25, 17, 11, 15, 9, 19, 21, 28, 27, 1}",4.489961,"{1, 29, 4, 16, 2, 12, 7, 22, 5, 13, 14, 18, 6, 30, 3, 24, 23, 8, 26, 20, 10, 25, 17, 19, 15, 9, 11, 21, 28, 27, 1}",5.252385,0.169806,0.000317
"{1, 29, 14, 16, 20, 4, 19, 18, 24, 26, 27, 25, 28, 3, 23, 15, 22, 9, 2, 6, 11, 17, 8, 21, 12, 30, 5, 7, 10, 13, 1}",4.676063,"{1, 29, 14, 16, 18, 24, 19, 4, 20, 12, 17, 8, 21, 11, 2, 15, 23, 22, 9, 6, 3, 28, 25, 27, 26, 30, 5, 7, 10, 13, 1}",5.655985,0.209561,0.000326
"{1, 4, 20, 13, 17, 25, 9, 24, 26, 14, 5, 23, 16, 29, 27, 6, 28, 7, 11, 2, 12, 21, 18, 19, 10, 22, 15, 30, 3, 8, 1}",4.772466,"{1, 25, 8, 23, 16, 29, 20, 4, 13, 17, 9, 24, 26, 14, 5, 6, 27, 19, 18, 21, 11, 7, 28, 2, 12, 10, 22, 15, 30, 3, 1}",5.912602,0.238899,0.000316
"{1, 18, 25, 10, 19, 21, 22, 17, 12, 14, 6, 11, 28, 5, 9, 29, 24, 20, 23, 8, 15, 27, 30, 16, 2, 4, 3, 26, 13, 7, 1}",4.748356,"{1, 18, 25, 10, 19, 6, 11, 13, 26, 9, 5, 28, 14, 12, 21, 22, 17, 20, 29, 24, 8, 23, 15, 27, 30, 16, 2, 4, 3, 7, 1}",5.559262,0.170776,0.000322
"{1, 5, 20, 25, 15, 28, 13, 14, 9, 7, 23, 6, 21, 19, 16, 22, 29, 18, 27, 2, 3, 30, 4, 17, 26, 8, 24, 11, 12, 10, 1}",4.604786,"{1, 24, 10, 12, 11, 8, 17, 26, 30, 4, 3, 2, 27, 18, 29, 22, 16, 19, 21, 6, 23, 7, 9, 15, 28, 14, 13, 25, 20, 5, 1}",4.956303,0.076337,0.000313
"{1, 22, 25, 21, 24, 29, 28, 8, 10, 16, 14, 9, 2, 23, 17, 11, 27, 19, 5, 18, 7, 12, 15, 6, 13, 26, 30, 4, 3, 20, 1}",4.731134,"{1, 22, 25, 21, 24, 29, 8, 2, 9, 27, 19, 5, 7, 18, 11, 17, 23, 28, 10, 16, 14, 30, 26, 15, 6, 12, 13, 4, 3, 20, 1}",5.568902,0.177075,0.000320
"{1, 20, 9, 14, 15, 16, 10, 7, 21, 27, 17, 13, 11, 4, 19, 25, 5, 26, 30, 12, 6, 28, 8, 23, 24, 3, 2, 18, 22, 29, 1}",3.956805,"{1, 22, 18, 29, 24, 3, 2, 23, 8, 28, 6, 12, 25, 30, 26, 5, 19, 4, 11, 13, 17, 27, 21, 7, 10, 16, 15, 14, 9, 20, 1}",4.408399,0.114131,0.000324
"{1, 5, 13, 24, 30, 16, 4, 6, 15, 28, 27, 11, 2, 9, 3, 25, 20, 22, 21, 26, 10, 8, 14, 29, 19, 23, 18, 12, 7, 17, 1}",4.843530,"{1, 24, 30, 4, 16, 18, 23, 7, 17, 12, 29, 19, 14, 6, 15, 28, 27, 11, 21, 22, 20, 25, 3, 9, 2, 26, 10, 8, 5, 13, 1}",6.067956,0.252796,0.000326
"{1, 15, 7, 5, 26, 21, 29, 8, 13, 24, 16, 23, 30, 9, 10, 25, 18, 2, 11, 6, 12, 4, 20, 27, 17, 22, 19, 14, 3, 28, 1}",4.839394,"{1, 28, 3, 14, 12, 6, 20, 2, 11, 4, 27, 19, 22, 17, 18, 10, 25, 9, 30, 23, 7, 16, 13, 24, 26, 8, 29, 21, 5, 15, 1}",6.691801,0.382777,0.000319
"{1, 6, 24, 5, 10, 23, 14, 15, 9, 21, 19, 3, 25, 17, 8, 22, 26, 20, 29, 2, 13, 27, 18, 30, 28, 7, 12, 4, 16, 11, 1}",4.749314,"{1, 6, 24, 5, 10, 23, 14, 15, 9, 21, 19, 3, 8, 22, 26, 20, 29, 2, 13, 27, 18, 30, 28, 25, 17, 7, 12, 4, 16, 11, 1}",5.390594,0.135026,0.000318
"{1, 11, 24, 19, 15, 6, 27, 3, 21, 5, 7, 20, 22, 29, 8, 25, 23, 30, 17, 13, 18, 2, 28, 9, 12, 26, 10, 14, 16, 4, 1}",4.199780,"{1, 11, 24, 19, 15, 6, 27, 3, 21, 5, 22, 29, 20, 7, 30, 8, 25, 23, 17, 28, 9, 12, 26, 18, 13, 2, 10, 14, 16, 4, 1}",4.886115,0.163422,0.000322
"{1, 19, 22, 6, 10, 28, 17, 18, 24, 7, 12, 3, 5, 8, 21, 26, 30, 23, 25, 29, 27, 2, 11, 4, 16, 15, 13, 14, 9, 20, 1}",4.249629,"{1, 20, 9, 14, 29, 25, 23, 16, 4, 15, 13, 27, 2, 11, 8, 21, 26, 30, 10, 7, 24, 5, 3, 12, 18, 17, 28, 19, 22, 6, 1}",5.239771,0.232995,0.000321
"{1, 12, 20, 8, 23, 21, 3, 13, 19, 11, 4, 29, 27, 6, 30, 14, 9, 15, 18, 28, 7, 10, 16, 26, 2, 22, 25, 5, 17, 24, 1}",4.908901,"{1, 21, 17, 24, 25, 5, 22, 2, 26, 7, 9, 15, 18, 28, 23, 3, 13, 19, 11, 4, 29, 27, 6, 30, 14, 8, 20, 10, 16, 12, 1}",6.274183,0.278124,0.000320
"{1, 8, 29, 24, 9, 6, 20, 10, 7, 12, 4, 23, 21, 5, 27, 2, 16, 13, 19, 3, 30, 14, 22, 15, 28, 11, 18, 17, 26, 25, 1}",5.054282,"{1, 26, 17, 14, 22, 18, 25, 15, 28, 11, 24, 29, 9, 20, 6, 10, 7, 4, 23, 21, 2, 16, 13, 19, 3, 30, 27, 5, 12, 8, 1}",5.846060,0.156655,0.000314
"{1, 19, 11, 10, 22, 16, 8, 26, 23, 4, 29, 2, 9, 7, 30, 18, 25, 12, 20, 28, 15, 14, 17, 3, 21, 24, 6, 27, 13, 5, 1}",4.402173,"{1, 8, 26, 23, 4, 12, 25, 18, 30, 7, 9, 2, 29, 20, 28, 14, 17, 3, 21, 24, 6, 15, 16, 22, 19, 11, 5, 27, 13, 10, 1}",5.575046,0.266430,0.000324
"{1, 23, 16, 2, 10, 13, 28, 18, 14, 9, 22, 26, 20, 19, 4, 5, 7, 11, 6, 8, 27, 17, 3, 21, 25, 29, 24, 30, 12, 15, 1}",4.900580,"{1, 23, 30, 24, 29, 25, 7, 9, 22, 26, 20, 19, 27, 17, 3, 21, 8, 6, 11, 4, 5, 14, 18, 28, 13, 10, 16, 2, 12, 15, 1}",6.273617,0.280178,0.000317
"{1, 18, 6, 21, 13, 10, 29, 23, 5, 27, 25, 20, 19, 28, 14, 17, 7, 2, 30, 4, 15, 8, 12, 16, 22, 9, 24, 26, 3, 11, 1}",3.979728,"{1, 9, 24, 18, 11, 3, 26, 19, 25, 27, 5, 23, 29, 10, 13, 12, 20, 28, 14, 17, 2, 7, 4, 30, 15, 8, 16, 6, 21, 22, 1}",5.214865,0.310357,0.000326
"{1, 6, 24, 16, 15, 8, 7, 21, 25, 29, 3, 5, 9, 23, 14, 20, 13, 26, 18, 22, 30, 17, 27, 4, 19, 12, 11, 28, 2, 10, 1}",4.206317,"{1, 6, 24, 15, 16, 8, 7, 21, 25, 29, 5, 3, 9, 14, 23, 30, 20, 13, 26, 22, 18, 27, 4, 19, 17, 12, 11, 10, 2, 28, 1}",4.598079,0.093137,0.000336
"{1, 12, 28, 4, 19, 22, 8, 14, 13, 11, 16, 21, 27, 17, 24, 2, 7, 23, 3, 9, 29, 15, 26, 6, 30, 20, 18, 25, 10, 5, 1}",4.935717,"{1, 12, 4, 28, 19, 22, 14, 8, 13, 11, 16, 21, 27, 17, 24, 2, 15, 29, 7, 23, 3, 9, 26, 6, 30, 20, 18, 25, 10, 5, 1}",5.132896,0.039949,0.000318
"{1, 5, 2, 22, 29, 14, 9, 20, 12, 3, 8, 27, 15, 21, 6, 23, 17, 28, 19, 13, 26, 30, 16, 7, 11, 18, 24, 4, 25, 10, 1}",4.703584,"{1, 10, 4, 24, 25, 18, 11, 7, 16, 30, 5, 26, 13, 19, 28, 17, 23, 6, 21, 15, 27, 8, 12, 3, 29, 14, 20, 9, 22, 2, 1}",5.347277,0.136851,0.000322
"{1, 26, 29, 12, 20, 7, 4, 25, 17, 3, 5, 11, 8, 2, 10, 24, 13, 23, 30, 21, 19, 28, 18, 14, 16, 9, 27, 22, 15, 6, 1}",4.314518,"{1, 6, 22, 21, 30, 7, 20, 4, 25, 17, 3, 5, 11, 8, 2, 10, 24, 13, 23, 18, 19, 28, 14, 16, 9, 27, 29, 12, 26, 15, 1}",5.026361,0.164988,0.000331
"{1, 26, 3, 27, 7, 13, 2, 9, 21, 14, 22, 17, 16, 25, 29, 5, 12, 23, 8, 24, 15, 10, 19, 30, 11, 4, 28, 6, 18, 20, 1}",4.452649,"{1, 26, 9, 3, 27, 7, 13, 2, 21, 14, 22, 16, 17, 25, 23, 12, 5, 29, 8, 24, 11, 15, 10, 19, 30, 4, 28, 6, 18, 20, 1}",4.992568,0.121258,0.000313
"{1, 13, 11, 10, 2, 16, 21, 4, 17, 8, 23, 25, 5, 12, 20, 27, 28, 14, 30, 15, 9, 7, 29, 26, 18, 6, 22, 3, 24, 19, 1}",4.596424,"{1, 19, 24, 11, 10, 16, 2, 21, 23, 17, 4, 8, 13, 25, 5, 20, 12, 28, 27, 14, 30, 15, 9, 7, 29, 26, 18, 6, 22, 3, 1}",5.030120,0.094355,0.000330
"{1, 19, 29, 12, 14, 20, 6, 26, 21, 24, 7, 23, 15, 10, 9, 30, 11, 5, 16, 13, 25, 28, 8, 17, 3, 27, 18, 2, 22, 4, 1}",4.237471,"{1, 19, 29, 12, 14, 20, 24, 6, 26, 21, 7, 23, 15, 10, 9, 30, 11, 5, 16, 25, 2, 18, 28, 3, 8, 17, 27, 13, 22, 4, 1}",4.964766,0.171634,0.000314
"{1, 28, 21, 18, 14, 25, 6, 11, 23, 27, 3, 29, 13, 2, 16, 22, 4, 5, 24, 9, 17, 26, 30, 7, 8, 15, 19, 20, 12, 10, 1}",4.478980,"{1, 28, 12, 20, 19, 15, 8, 7, 9, 5, 4, 24, 17, 26, 30, 14, 18, 21, 6, 25, 11, 3, 29, 13, 2, 22, 16, 23, 27, 10, 1}",5.924769,0.322794,0.000317
"{1, 17, 11, 8, 19, 26, 9, 2, 22, 24, 13, 3, 5, 14, 6, 30, 4, 12, 25, 21, 27, 20, 15, 29, 7, 18, 28, 23, 10, 16, 1}",4.557445,"{1, 6, 30, 28, 18, 7, 29, 15, 20, 27, 21, 25, 12, 4, 3, 22, 24, 13, 5, 14, 17, 11, 9, 2, 26, 19, 8, 23, 10, 16, 1}",5.017973,0.101050,0.000318
"{1, 26, 3, 5, 10, 16, 17, 13, 28, 19, 30, 8, 23, 6, 22, 2, 9, 21, 18, 14, 11, 7, 24, 4, 25, 29, 12, 15, 20, 27, 1}",4.336606,"{1, 15, 29, 4, 25, 24, 7, 11, 14, 8, 9, 18, 21, 22, 2, 6, 23, 30, 19, 28, 17, 13, 16, 10, 5, 3, 26, 12, 20, 27, 1}",4.557695,0.050982,0.000321
"{1, 18, 11, 26, 7, 20, 8, 16, 12, 29, 30, 23, 17, 28, 19, 22, 6, 27, 13, 4, 9, 10, 14, 5, 3, 2, 25, 24, 21, 15, 1}",4.315415,"{1, 15, 21, 5, 14, 10, 4, 9, 24, 3, 2, 25, 13, 27, 22, 6, 19, 28, 26, 30, 23, 17, 29, 12, 7, 8, 20, 16, 18, 11, 1}",5.431577,0.258645,0.000340
"{1, 12, 14, 20, 13, 2, 8, 27, 17, 26, 11, 6, 4, 16, 25, 23, 29, 22, 9, 15, 10, 24, 3, 5, 19, 30, 21, 7, 28, 18, 1}",4.425140,"{1, 14, 20, 18, 28, 7, 21, 30, 19, 5, 3, 24, 15, 10, 9, 22, 29, 23, 26, 11, 4, 16, 25, 6, 17, 27, 8, 13, 2, 12, 1}",5.150549,0.163929,0.000323
"{1, 28, 27, 26, 10, 11, 18, 3, 24, 2, 20, 23, 14, 6, 30, 15, 8, 21, 9, 16, 25, 29, 19, 7, 22, 12, 4, 17, 13, 5, 1}",4.554414,"{1, 28, 26, 27, 12, 22, 7, 19, 29, 25, 16, 9, 21, 8, 15, 13, 17, 4, 30, 6, 14, 23, 20, 2, 24, 3, 18, 11, 10, 5, 1}",5.389580,0.183375,0.000318
"{1, 20, 26, 14, 9, 19, 6, 24, 23, 13, 8, 18, 28, 29, 25, 3, 4, 2, 16, 22, 15, 27, 17, 12, 30, 11, 7, 10, 5, 21, 1}",4.567991,"{1, 21, 7, 11, 30, 18, 28, 29, 3, 25, 4, 12, 17, 15, 22, 27, 16, 2, 10, 5, 26, 14, 9, 19, 6, 13, 8, 23, 24, 20, 1}",5.773143,0.263825,0.000336
"{1, 13, 14, 17, 27, 30, 26, 29, 11, 19, 2, 24, 8, 23, 5, 9, 15, 28, 20, 22, 25, 6, 21, 4, 10, 18, 7, 3, 16, 12, 1}",4.371183,"{1, 13, 10, 22, 25, 20, 28, 5, 9, 15, 6, 21, 23, 19, 2, 27, 30, 26, 29, 11, 14, 17, 24, 8, 4, 18, 7, 3, 16, 12, 1}",5.141481,0.176222,0.000321
