optimal_tour,optimal_tour_length,greedy_tour,greedy_tour_length,score,time
"{1, 24, 3, 18, 30, 16, 5, 19, 4, 21, 15, 12, 14, 29, 28, 22, 17, 20, 10, 26, 25, 6, 13, 2, 9, 27, 23, 7, 8, 11, 1}",4.715633,"{1, 11, 8, 7, 27, 23, 9, 13, 2, 6, 25, 26, 10, 20, 17, 21, 4, 19, 15, 12, 14, 29, 22, 28, 5, 16, 30, 18, 3, 24, 1}",4.945537,0.048754,0.000269
"{1, 16, 22, 30, 6, 2, 4, 10, 8, 17, 21, 24, 9, 29, 25, 5, 7, 26, 20, 23, 15, 13, 14, 12, 28, 19, 18, 27, 11, 3, 1}",4.812419,"{1, 3, 27, 28, 12, 14, 19, 30, 22, 11, 18, 13, 15, 23, 20, 26, 7, 5, 25, 29, 9, 24, 17, 21, 2, 4, 10, 8, 6, 16, 1}",5.314921,0.104418,0.000271
"{1, 8, 30, 25, 11, 6, 23, 18, 28, 9, 15, 12, 26, 19, 14, 3, 22, 7, 16, 20, 27, 29, 13, 2, 21, 17, 24, 10, 4, 5, 1}",4.737589,"{1, 5, 4, 17, 2, 21, 24, 10, 9, 13, 29, 27, 20, 16, 7, 22, 3, 14, 26, 19, 12, 15, 28, 18, 23, 6, 11, 25, 30, 8, 1}",5.895623,0.244435,0.000249
"{1, 27, 28, 21, 26, 15, 8, 20, 4, 10, 7, 11, 19, 17, 18, 22, 23, 24, 29, 13, 9, 30, 16, 2, 12, 6, 25, 14, 3, 5, 1}",4.324665,"{1, 5, 3, 14, 6, 2, 12, 25, 18, 22, 23, 24, 29, 30, 16, 13, 9, 20, 4, 10, 8, 21, 28, 27, 26, 15, 7, 11, 19, 17, 1}",5.472745,0.265473,0.000255
"{1, 14, 16, 17, 22, 28, 3, 21, 30, 4, 8, 23, 24, 11, 2, 27, 15, 6, 25, 5, 26, 29, 9, 20, 10, 12, 19, 13, 7, 18, 1}",4.468547,"{1, 14, 16, 17, 13, 12, 19, 10, 20, 9, 29, 26, 2, 27, 15, 6, 25, 5, 11, 24, 23, 8, 4, 30, 21, 3, 28, 22, 18, 7, 1}",5.079607,0.136747,0.000248
"{1, 9, 19, 15, 22, 23, 26, 8, 10, 16, 18, 3, 21, 6, 30, 29, 7, 28, 12, 24, 27, 5, 2, 25, 4, 20, 17, 13, 11, 14, 1}",4.696394,"{1, 14, 11, 13, 17, 20, 4, 25, 5, 2, 27, 24, 22, 15, 23, 26, 8, 10, 16, 18, 3, 21, 6, 12, 7, 28, 29, 30, 19, 9, 1}",5.419145,0.153895,0.000280
"{1, 17, 19, 2, 23, 3, 30, 6, 29, 24, 7, 22, 13, 15, 12, 5, 27, 11, 28, 18, 4, 10, 25, 21, 20, 26, 16, 9, 8, 14, 1}",4.847575,"{1, 23, 3, 2, 19, 17, 15, 13, 22, 24, 7, 30, 29, 6, 28, 11, 27, 5, 12, 18, 4, 21, 10, 25, 20, 16, 9, 26, 8, 14, 1}",5.565164,0.148031,0.000255
"{1, 9, 22, 15, 30, 3, 7, 26, 23, 4, 6, 14, 19, 21, 12, 10, 24, 20, 11, 5, 2, 27, 28, 13, 29, 17, 8, 16, 18, 25, 1}",4.542347,"{1, 16, 8, 17, 5, 2, 27, 28, 13, 29, 9, 22, 15, 30, 3, 7, 26, 23, 4, 6, 19, 14, 21, 12, 10, 11, 20, 24, 25, 18, 1}",5.017050,0.104506,0.000251
"{1, 13, 27, 6, 26, 22, 17, 3, 12, 4, 11, 21, 18, 10, 29, 24, 14, 2, 9, 19, 30, 28, 15, 20, 25, 5, 7, 8, 16, 23, 1}",4.631789,"{1, 13, 6, 26, 22, 17, 12, 4, 11, 21, 24, 29, 10, 18, 9, 19, 30, 28, 2, 14, 15, 20, 25, 5, 7, 8, 23, 16, 3, 27, 1}",5.660201,0.222033,0.000253
"{1, 6, 24, 22, 15, 29, 4, 26, 12, 21, 28, 30, 13, 5, 7, 14, 16, 25, 19, 11, 20, 17, 2, 8, 18, 23, 9, 27, 3, 10, 1}",4.640814,"{1, 10, 3, 27, 9, 23, 18, 8, 2, 17, 20, 29, 15, 5, 13, 30, 28, 21, 12, 26, 4, 11, 19, 25, 16, 14, 7, 22, 24, 6, 1}",5.517270,0.188858,0.000254
"{1, 11, 18, 15, 16, 24, 17, 27, 6, 22, 3, 4, 9, 25, 19, 14, 2, 13, 29, 5, 8, 21, 12, 23, 7, 10, 28, 20, 30, 26, 1}",4.542890,"{1, 26, 20, 30, 28, 10, 7, 23, 12, 21, 8, 5, 13, 2, 29, 14, 19, 25, 9, 4, 3, 6, 22, 27, 18, 15, 16, 17, 24, 11, 1}",4.831600,0.063552,0.000255
"{1, 8, 24, 14, 23, 20, 2, 28, 7, 22, 5, 17, 18, 26, 12, 11, 27, 6, 30, 21, 19, 10, 9, 16, 13, 3, 29, 4, 25, 15, 1}",4.539090,"{1, 15, 25, 4, 29, 28, 2, 22, 7, 5, 17, 26, 18, 12, 21, 30, 6, 27, 11, 19, 10, 9, 20, 23, 14, 16, 13, 3, 24, 8, 1}",5.142675,0.132975,0.000275
"{1, 25, 4, 19, 26, 11, 18, 17, 5, 28, 6, 21, 9, 7, 29, 12, 15, 20, 14, 8, 22, 23, 30, 13, 16, 24, 3, 27, 10, 2, 1}",4.804373,"{1, 26, 19, 25, 4, 27, 16, 24, 3, 12, 15, 20, 14, 8, 22, 23, 30, 13, 29, 7, 9, 21, 6, 28, 5, 17, 18, 11, 10, 2, 1}",5.269408,0.096794,0.000290
"{1, 11, 12, 27, 15, 26, 10, 3, 24, 19, 30, 13, 25, 4, 29, 6, 22, 2, 18, 5, 7, 14, 8, 16, 28, 20, 9, 21, 17, 23, 1}",4.565604,"{1, 11, 12, 27, 15, 26, 10, 3, 24, 19, 30, 13, 22, 2, 18, 5, 29, 6, 25, 4, 17, 21, 9, 20, 28, 16, 8, 14, 7, 23, 1}",5.090483,0.114964,0.000276
"{1, 20, 14, 29, 3, 25, 24, 10, 4, 23, 8, 9, 19, 22, 21, 13, 15, 17, 18, 2, 28, 6, 16, 5, 12, 26, 7, 11, 27, 30, 1}",4.705865,"{1, 30, 27, 26, 12, 11, 7, 28, 2, 6, 16, 5, 18, 17, 15, 13, 21, 22, 19, 29, 3, 25, 24, 10, 4, 8, 9, 23, 14, 20, 1}",5.537352,0.176692,0.000268
"{1, 6, 17, 21, 12, 15, 23, 25, 7, 2, 14, 30, 16, 18, 3, 10, 5, 8, 11, 27, 28, 20, 26, 9, 19, 4, 24, 13, 29, 22, 1}",4.619445,"{1, 13, 6, 4, 19, 9, 28, 26, 20, 11, 27, 24, 30, 14, 15, 23, 25, 7, 2, 16, 18, 3, 10, 5, 8, 17, 21, 12, 29, 22, 1}",5.855227,0.267517,0.000294
"{1, 13, 5, 22, 10, 2, 25, 27, 17, 14, 21, 24, 28, 16, 29, 3, 30, 12, 23, 20, 9, 8, 11, 6, 7, 19, 4, 15, 18, 26, 1}",4.518761,"{1, 18, 26, 15, 4, 19, 7, 6, 11, 8, 9, 20, 23, 12, 30, 3, 27, 21, 14, 24, 29, 28, 16, 17, 22, 25, 10, 2, 5, 13, 1}",4.991860,0.104697,0.000241
"{1, 15, 3, 24, 28, 18, 9, 14, 11, 8, 7, 25, 22, 2, 21, 20, 26, 29, 4, 23, 27, 17, 16, 6, 30, 13, 10, 19, 5, 12, 1}",4.923324,"{1, 15, 10, 18, 24, 28, 9, 14, 11, 8, 7, 25, 22, 2, 21, 20, 26, 29, 4, 23, 27, 17, 16, 6, 30, 13, 19, 5, 12, 3, 1}",5.566578,0.130654,0.000241
"{1, 2, 21, 27, 23, 29, 6, 12, 17, 24, 13, 10, 30, 26, 7, 28, 18, 5, 20, 4, 3, 14, 19, 15, 8, 9, 11, 16, 25, 22, 1}",4.984260,"{1, 22, 16, 25, 9, 8, 18, 28, 5, 20, 15, 19, 14, 3, 4, 7, 26, 30, 10, 13, 24, 17, 12, 6, 29, 23, 2, 21, 27, 11, 1}",5.627733,0.129101,0.000246
"{1, 18, 8, 6, 23, 29, 15, 13, 14, 21, 28, 26, 10, 11, 30, 4, 3, 2, 24, 5, 12, 16, 7, 20, 9, 19, 22, 25, 27, 17, 1}",4.231260,"{1, 11, 10, 26, 28, 21, 14, 13, 15, 29, 30, 4, 3, 2, 24, 5, 12, 16, 7, 20, 9, 19, 17, 22, 25, 27, 23, 6, 8, 18, 1}",4.862658,0.149222,0.000242
"{1, 15, 23, 14, 20, 16, 4, 22, 7, 26, 12, 13, 8, 17, 19, 2, 3, 28, 9, 21, 6, 29, 25, 5, 24, 30, 11, 27, 10, 18, 1}",4.427710,"{1, 15, 13, 12, 26, 7, 22, 4, 16, 20, 14, 23, 18, 10, 27, 11, 30, 24, 5, 25, 29, 6, 8, 17, 19, 2, 3, 28, 9, 21, 1}",5.399246,0.219422,0.000265
"{1, 15, 24, 9, 13, 10, 18, 6, 4, 30, 12, 21, 11, 22, 5, 16, 20, 29, 3, 26, 2, 19, 7, 27, 14, 23, 25, 17, 8, 28, 1}",4.272066,"{1, 15, 24, 9, 13, 10, 17, 25, 23, 14, 27, 7, 19, 2, 26, 29, 20, 3, 16, 5, 30, 12, 21, 11, 22, 4, 18, 6, 8, 28, 1}",4.924123,0.152633,0.000243
"{1, 23, 10, 28, 9, 25, 18, 16, 12, 30, 13, 4, 5, 14, 8, 6, 19, 26, 3, 29, 24, 7, 11, 20, 27, 17, 21, 2, 22, 15, 1}",4.318896,"{1, 15, 11, 20, 29, 24, 7, 17, 27, 22, 2, 21, 9, 3, 26, 19, 6, 8, 14, 4, 5, 13, 30, 12, 16, 18, 25, 28, 23, 10, 1}",5.401490,0.250664,0.000289
"{1, 23, 3, 9, 10, 14, 21, 13, 8, 4, 16, 6, 20, 5, 11, 17, 22, 29, 2, 19, 26, 24, 12, 7, 25, 27, 28, 18, 15, 30, 1}",4.804754,"{1, 23, 3, 9, 22, 25, 7, 12, 24, 26, 19, 2, 29, 17, 11, 5, 20, 6, 27, 28, 16, 4, 8, 13, 21, 14, 10, 18, 15, 30, 1}",5.816240,0.210518,0.000247
"{1, 30, 9, 28, 26, 13, 17, 19, 12, 20, 21, 24, 25, 4, 6, 5, 18, 7, 3, 23, 11, 2, 22, 16, 14, 15, 8, 27, 10, 29, 1}",4.739308,"{1, 29, 10, 30, 9, 12, 19, 26, 13, 17, 20, 21, 24, 25, 5, 18, 6, 4, 23, 7, 3, 11, 2, 22, 16, 14, 15, 8, 27, 28, 1}",5.600304,0.181671,0.000243
"{1, 18, 14, 10, 13, 6, 28, 27, 23, 8, 20, 12, 29, 22, 24, 5, 26, 16, 17, 30, 4, 7, 21, 3, 15, 11, 19, 2, 9, 25, 1}",4.765947,"{1, 13, 6, 10, 14, 29, 12, 22, 24, 5, 26, 16, 17, 21, 7, 4, 30, 20, 28, 27, 23, 8, 25, 9, 19, 2, 11, 15, 3, 18, 1}",5.620989,0.179407,0.000242
"{1, 16, 3, 12, 23, 21, 22, 20, 11, 30, 18, 26, 5, 10, 8, 2, 25, 4, 17, 6, 27, 29, 19, 15, 14, 13, 28, 24, 9, 7, 1}",3.931759,"{1, 16, 3, 12, 23, 21, 22, 20, 11, 30, 18, 26, 5, 10, 8, 2, 25, 4, 17, 6, 15, 19, 27, 29, 14, 13, 28, 24, 9, 7, 1}",3.977895,0.011734,0.000232
"{1, 19, 18, 15, 27, 17, 16, 12, 21, 3, 7, 26, 28, 20, 2, 8, 10, 9, 13, 25, 4, 24, 6, 29, 22, 30, 14, 23, 5, 11, 1}",5.313056,"{1, 25, 4, 24, 6, 2, 20, 28, 10, 8, 9, 13, 26, 11, 5, 14, 23, 29, 22, 30, 3, 7, 21, 12, 16, 17, 27, 15, 18, 19, 1}",6.641256,0.249988,0.000247
"{1, 26, 30, 25, 11, 19, 8, 24, 27, 9, 29, 10, 13, 4, 28, 18, 5, 20, 23, 7, 12, 22, 3, 15, 14, 21, 17, 16, 6, 2, 1}",4.559066,"{1, 2, 6, 16, 17, 3, 26, 30, 18, 28, 4, 5, 20, 23, 7, 12, 13, 22, 15, 14, 21, 10, 29, 9, 27, 24, 8, 19, 11, 25, 1}",6.284336,0.378426,0.000247
"{1, 3, 2, 18, 14, 5, 7, 23, 25, 29, 22, 6, 11, 21, 16, 17, 9, 27, 15, 12, 10, 19, 4, 28, 8, 24, 13, 26, 30, 20, 1}",4.745967,"{1, 3, 2, 18, 14, 5, 7, 23, 25, 29, 22, 6, 11, 21, 20, 30, 28, 4, 19, 16, 17, 10, 12, 15, 9, 27, 8, 24, 13, 26, 1}",5.021695,0.058097,0.000273
"{1, 3, 23, 4, 30, 9, 13, 29, 15, 5, 16, 8, 27, 22, 14, 24, 26, 18, 10, 21, 12, 7, 19, 25, 17, 2, 20, 11, 28, 6, 1}",4.488199,"{1, 3, 23, 4, 30, 9, 28, 18, 26, 24, 14, 22, 27, 8, 16, 5, 15, 29, 13, 19, 7, 10, 12, 21, 25, 17, 2, 20, 11, 6, 1}",5.398468,0.202814,0.000258
"{1, 14, 4, 12, 8, 30, 2, 26, 16, 25, 28, 29, 18, 10, 20, 23, 11, 22, 3, 21, 7, 6, 19, 17, 15, 24, 27, 9, 13, 5, 1}",4.426065,"{1, 13, 9, 27, 24, 30, 2, 26, 16, 25, 28, 29, 18, 10, 11, 22, 21, 3, 7, 6, 15, 19, 17, 23, 20, 8, 12, 4, 14, 5, 1}",5.337512,0.205927,0.000256
"{1, 8, 25, 29, 4, 13, 10, 22, 9, 15, 2, 20, 17, 19, 14, 6, 28, 16, 27, 21, 30, 11, 12, 3, 18, 26, 5, 23, 24, 7, 1}",4.570312,"{1, 8, 23, 7, 24, 11, 5, 26, 12, 3, 18, 27, 16, 28, 6, 21, 30, 2, 15, 9, 22, 20, 17, 19, 14, 4, 13, 10, 29, 25, 1}",5.311143,0.162097,0.000251
"{1, 9, 22, 21, 20, 2, 18, 25, 28, 8, 4, 30, 19, 27, 24, 23, 11, 7, 14, 12, 17, 3, 26, 13, 16, 5, 29, 10, 6, 15, 1}",4.501693,"{1, 15, 25, 18, 2, 20, 21, 22, 29, 5, 13, 16, 26, 3, 17, 12, 14, 23, 11, 7, 27, 24, 19, 30, 4, 8, 28, 10, 6, 9, 1}",5.417559,0.203449,0.000251
"{1, 22, 28, 8, 14, 16, 13, 18, 24, 29, 12, 21, 7, 5, 19, 11, 6, 3, 15, 4, 30, 17, 25, 26, 23, 9, 20, 27, 2, 10, 1}",4.418248,"{1, 10, 2, 20, 27, 8, 28, 16, 14, 13, 4, 15, 6, 11, 19, 7, 5, 21, 12, 29, 24, 18, 3, 9, 23, 26, 25, 17, 30, 22, 1}",4.987419,0.128823,0.000280
"{1, 26, 16, 10, 4, 29, 9, 13, 11, 30, 2, 22, 18, 27, 14, 3, 21, 23, 8, 15, 28, 12, 5, 7, 25, 20, 6, 17, 19, 24, 1}",4.556290,"{1, 24, 19, 17, 6, 20, 25, 7, 5, 12, 28, 23, 8, 15, 26, 2, 22, 21, 3, 14, 27, 18, 9, 30, 13, 11, 16, 10, 4, 29, 1}",5.698945,0.250786,0.000256
"{1, 27, 15, 18, 5, 14, 13, 22, 17, 12, 4, 16, 8, 23, 6, 11, 3, 9, 30, 19, 7, 29, 25, 21, 10, 28, 26, 20, 24, 2, 1}",4.543047,"{1, 2, 24, 20, 26, 28, 10, 21, 25, 29, 7, 19, 30, 9, 3, 11, 6, 8, 23, 16, 4, 12, 17, 22, 13, 14, 18, 5, 15, 27, 1}",4.640849,0.021528,0.000250
"{1, 18, 29, 13, 7, 12, 14, 8, 28, 4, 30, 2, 9, 23, 6, 11, 22, 20, 21, 26, 10, 24, 5, 25, 16, 17, 15, 19, 27, 3, 1}",4.524272,"{1, 3, 10, 24, 5, 25, 17, 16, 26, 21, 20, 22, 11, 6, 23, 9, 2, 30, 4, 28, 13, 7, 8, 14, 12, 29, 18, 19, 15, 27, 1}",4.693836,0.037479,0.000243
"{1, 17, 9, 25, 21, 29, 16, 18, 14, 19, 7, 22, 8, 4, 2, 11, 3, 12, 23, 27, 15, 20, 13, 10, 26, 30, 5, 28, 6, 24, 1}",4.100786,"{1, 24, 6, 28, 5, 30, 10, 26, 13, 20, 15, 27, 23, 12, 3, 11, 2, 8, 4, 7, 22, 19, 14, 18, 16, 29, 21, 25, 9, 17, 1}",4.154202,0.013026,0.000244
"{1, 9, 30, 24, 27, 29, 11, 21, 13, 8, 22, 26, 4, 2, 17, 18, 20, 23, 10, 3, 14, 6, 12, 5, 15, 25, 16, 28, 19, 7, 1}",4.953491,"{1, 7, 19, 28, 16, 15, 5, 6, 12, 14, 10, 3, 23, 18, 20, 17, 2, 4, 26, 27, 24, 30, 9, 22, 8, 13, 21, 11, 29, 25, 1}",6.312411,0.274336,0.000253
"{1, 30, 21, 22, 2, 26, 13, 5, 29, 24, 12, 14, 8, 6, 4, 25, 18, 9, 23, 27, 16, 11, 20, 10, 17, 19, 28, 3, 7, 15, 1}",4.465238,"{1, 15, 7, 23, 18, 9, 27, 16, 20, 11, 10, 17, 2, 26, 13, 5, 14, 12, 24, 29, 8, 6, 4, 25, 19, 3, 28, 22, 21, 30, 1}",5.305064,0.188081,0.000276
"{1, 9, 28, 17, 24, 3, 8, 12, 2, 10, 6, 29, 11, 13, 16, 18, 22, 23, 26, 27, 30, 15, 25, 14, 20, 4, 21, 5, 7, 19, 1}",4.678161,"{1, 19, 5, 7, 22, 16, 18, 13, 11, 29, 6, 10, 2, 3, 12, 8, 24, 17, 28, 25, 14, 20, 15, 23, 26, 27, 30, 4, 21, 9, 1}",5.350820,0.143787,0.000282
"{1, 21, 28, 8, 10, 6, 18, 20, 3, 16, 9, 24, 29, 25, 22, 7, 14, 4, 26, 2, 12, 13, 19, 5, 15, 17, 27, 23, 30, 11, 1}",4.124872,"{1, 21, 11, 28, 8, 23, 27, 10, 30, 17, 15, 5, 19, 13, 2, 12, 26, 4, 14, 7, 29, 24, 22, 25, 16, 3, 9, 6, 18, 20, 1}",4.641062,0.125141,0.000280
"{1, 14, 20, 15, 18, 8, 3, 24, 25, 7, 5, 21, 22, 17, 6, 26, 27, 28, 13, 4, 29, 11, 30, 9, 23, 19, 16, 2, 12, 10, 1}",4.483252,"{1, 10, 12, 15, 18, 21, 22, 5, 7, 25, 24, 3, 8, 17, 6, 26, 27, 28, 13, 30, 9, 2, 16, 19, 23, 29, 11, 4, 20, 14, 1}",5.459092,0.217663,0.000298
"{1, 29, 25, 16, 18, 24, 28, 4, 30, 9, 26, 10, 3, 20, 27, 21, 8, 14, 11, 2, 17, 12, 19, 23, 13, 22, 6, 7, 15, 5, 1}",4.584835,"{1, 25, 29, 13, 20, 27, 21, 8, 14, 11, 2, 17, 12, 23, 19, 22, 6, 16, 18, 24, 28, 4, 30, 9, 26, 10, 3, 7, 15, 5, 1}",5.666446,0.235911,0.000296
"{1, 20, 13, 17, 23, 14, 28, 11, 6, 24, 4, 25, 22, 5, 19, 2, 15, 7, 3, 30, 16, 29, 9, 12, 26, 8, 27, 18, 21, 10, 1}",4.555069,"{1, 10, 20, 13, 28, 11, 6, 22, 25, 24, 4, 5, 19, 2, 15, 7, 3, 30, 16, 29, 9, 12, 26, 8, 27, 18, 21, 14, 23, 17, 1}",4.823662,0.058966,0.000239
"{1, 11, 15, 25, 24, 21, 14, 12, 6, 19, 27, 10, 3, 5, 29, 22, 18, 7, 28, 8, 9, 2, 4, 16, 17, 26, 30, 23, 13, 20, 1}",4.399716,"{1, 11, 6, 12, 14, 15, 25, 21, 24, 20, 13, 23, 30, 26, 17, 16, 4, 2, 9, 8, 28, 7, 18, 22, 29, 5, 3, 10, 27, 19, 1}",4.673500,0.062228,0.000249
"{1, 24, 22, 7, 17, 26, 18, 11, 3, 23, 21, 20, 5, 4, 16, 29, 14, 25, 28, 19, 9, 8, 10, 6, 30, 12, 13, 2, 27, 15, 1}",4.480825,"{1, 15, 27, 2, 10, 6, 30, 12, 13, 9, 8, 19, 28, 16, 29, 25, 14, 4, 5, 20, 21, 23, 3, 11, 18, 26, 17, 7, 22, 24, 1}",4.629232,0.033120,0.000250
"{1, 25, 20, 2, 24, 23, 30, 14, 8, 3, 22, 11, 21, 12, 26, 18, 7, 17, 29, 10, 5, 6, 19, 16, 9, 15, 27, 4, 28, 13, 1}",4.929656,"{1, 25, 20, 2, 24, 23, 19, 16, 9, 15, 6, 5, 30, 14, 8, 3, 22, 21, 11, 26, 12, 18, 7, 17, 29, 10, 27, 4, 28, 13, 1}",6.035497,0.224324,0.000245
"{1, 21, 6, 22, 12, 8, 9, 17, 24, 18, 29, 13, 19, 5, 23, 28, 16, 15, 30, 26, 20, 10, 4, 27, 2, 11, 3, 25, 7, 14, 1}",4.414682,"{1, 14, 7, 25, 3, 11, 2, 27, 24, 18, 20, 4, 10, 26, 30, 15, 16, 28, 19, 5, 23, 13, 29, 17, 9, 8, 22, 12, 6, 21, 1}",4.785189,0.083926,0.000260
"{1, 26, 20, 7, 19, 29, 22, 3, 10, 2, 16, 21, 15, 5, 24, 17, 6, 12, 30, 28, 4, 27, 13, 25, 11, 8, 14, 23, 18, 9, 1}",4.619486,"{1, 26, 20, 7, 14, 23, 18, 9, 8, 11, 25, 13, 27, 4, 28, 30, 24, 5, 17, 6, 12, 29, 19, 22, 3, 10, 2, 16, 21, 15, 1}",5.303119,0.147989,0.000246
"{1, 6, 25, 29, 14, 24, 21, 16, 11, 15, 18, 19, 4, 8, 30, 27, 9, 3, 7, 23, 10, 12, 28, 20, 22, 17, 13, 5, 26, 2, 1}",4.410540,"{1, 2, 26, 6, 25, 29, 14, 24, 8, 4, 19, 18, 12, 28, 15, 11, 16, 21, 20, 22, 10, 23, 7, 3, 9, 27, 30, 17, 13, 5, 1}",5.098192,0.155911,0.000282
"{1, 8, 26, 19, 10, 27, 24, 20, 18, 14, 16, 25, 5, 12, 23, 17, 11, 29, 7, 22, 13, 28, 4, 30, 9, 2, 21, 15, 3, 6, 1}",4.491107,"{1, 6, 26, 19, 10, 27, 24, 20, 18, 14, 25, 16, 5, 12, 23, 17, 11, 29, 7, 22, 13, 4, 30, 9, 28, 15, 21, 2, 3, 8, 1}",5.243009,0.167420,0.000244
"{1, 29, 15, 12, 30, 25, 28, 2, 24, 18, 11, 21, 14, 3, 19, 13, 20, 22, 6, 7, 17, 9, 26, 16, 8, 27, 4, 5, 10, 23, 1}",4.819924,"{1, 23, 29, 12, 15, 24, 2, 18, 11, 30, 25, 28, 4, 27, 8, 16, 26, 9, 17, 6, 7, 22, 13, 20, 21, 14, 3, 19, 5, 10, 1}",5.186828,0.076122,0.000241
"{1, 15, 18, 23, 28, 24, 10, 21, 4, 29, 25, 20, 22, 14, 17, 8, 16, 11, 19, 5, 13, 12, 27, 26, 7, 3, 6, 9, 30, 2, 1}",4.744319,"{1, 15, 18, 2, 30, 9, 26, 7, 3, 6, 24, 10, 28, 23, 21, 4, 29, 25, 14, 22, 20, 17, 8, 16, 11, 5, 19, 13, 12, 27, 1}",5.183655,0.092602,0.000239
"{1, 13, 9, 28, 30, 10, 12, 26, 5, 19, 8, 21, 3, 14, 2, 24, 23, 25, 6, 22, 15, 17, 16, 11, 20, 4, 27, 29, 7, 18, 1}",4.977289,"{1, 18, 7, 4, 20, 11, 16, 22, 15, 17, 13, 9, 28, 30, 10, 12, 26, 5, 14, 6, 25, 23, 24, 2, 3, 21, 8, 19, 27, 29, 1}",5.614014,0.127926,0.000245
"{1, 10, 26, 18, 20, 15, 8, 28, 22, 12, 5, 21, 29, 24, 17, 6, 25, 4, 14, 3, 2, 13, 23, 7, 11, 9, 16, 19, 30, 27, 1}",4.525309,"{1, 27, 30, 19, 16, 9, 11, 7, 3, 2, 13, 23, 18, 20, 14, 25, 4, 6, 17, 24, 29, 21, 5, 12, 22, 28, 8, 15, 26, 10, 1}",5.511229,0.217868,0.000248
"{1, 29, 8, 9, 2, 19, 13, 22, 21, 15, 25, 24, 12, 18, 3, 17, 14, 20, 28, 10, 27, 26, 23, 7, 6, 4, 11, 16, 5, 30, 1}",4.268996,"{1, 29, 8, 9, 11, 24, 15, 25, 21, 22, 13, 19, 2, 7, 4, 6, 23, 27, 26, 10, 12, 28, 14, 20, 18, 3, 17, 5, 16, 30, 1}",5.788919,0.356038,0.000258
"{1, 22, 18, 11, 28, 29, 21, 26, 7, 30, 6, 3, 4, 9, 16, 14, 24, 20, 2, 17, 23, 8, 10, 12, 13, 27, 5, 15, 19, 25, 1}",4.454386,"{1, 22, 2, 20, 17, 23, 8, 10, 12, 6, 3, 4, 9, 16, 14, 24, 5, 27, 13, 30, 7, 26, 21, 29, 28, 11, 18, 15, 19, 25, 1}",5.097001,0.144266,0.000278
"{1, 10, 12, 2, 7, 27, 19, 3, 4, 18, 22, 11, 25, 26, 16, 13, 29, 14, 15, 17, 9, 23, 20, 30, 8, 5, 6, 28, 21, 24, 1}",5.018819,"{1, 10, 12, 2, 7, 19, 3, 18, 22, 4, 11, 25, 26, 16, 13, 29, 14, 15, 17, 9, 20, 23, 30, 5, 8, 6, 28, 21, 27, 24, 1}",5.613449,0.118480,0.000272
"{1, 26, 30, 24, 9, 7, 22, 12, 5, 3, 10, 4, 19, 2, 8, 15, 6, 16, 14, 27, 13, 23, 25, 11, 21, 29, 18, 28, 20, 17, 1}",4.484675,"{1, 26, 24, 30, 9, 7, 22, 12, 10, 3, 5, 4, 19, 14, 16, 8, 15, 6, 2, 11, 27, 13, 25, 23, 21, 18, 29, 28, 20, 17, 1}",5.277147,0.176707,0.000251
"{1, 26, 2, 27, 11, 6, 14, 16, 5, 21, 17, 18, 3, 28, 30, 29, 22, 8, 25, 9, 20, 4, 12, 24, 13, 7, 23, 10, 15, 19, 1}",4.801884,"{1, 26, 2, 17, 21, 5, 16, 6, 14, 13, 24, 7, 12, 4, 20, 9, 25, 29, 8, 22, 30, 18, 3, 28, 27, 11, 23, 10, 15, 19, 1}",5.213841,0.085791,0.000247
"{1, 9, 6, 27, 8, 21, 30, 3, 17, 15, 4, 22, 2, 20, 25, 16, 12, 28, 23, 24, 14, 11, 26, 13, 29, 19, 5, 10, 18, 7, 1}",4.799340,"{1, 9, 6, 27, 8, 15, 4, 22, 2, 20, 25, 24, 14, 23, 16, 12, 28, 3, 17, 21, 30, 11, 26, 13, 29, 19, 10, 5, 7, 18, 1}",5.844949,0.217865,0.000252
"{1, 29, 2, 7, 28, 14, 12, 11, 21, 27, 13, 17, 9, 25, 3, 20, 19, 18, 30, 8, 24, 6, 5, 4, 26, 16, 10, 15, 22, 23, 1}",4.377735,"{1, 29, 2, 7, 28, 14, 12, 11, 21, 16, 6, 24, 8, 30, 18, 27, 13, 17, 9, 25, 3, 20, 19, 5, 4, 26, 23, 22, 15, 10, 1}",5.692431,0.300314,0.000282
"{1, 29, 10, 16, 17, 5, 15, 23, 24, 9, 6, 25, 3, 20, 26, 13, 7, 22, 18, 14, 12, 8, 27, 30, 11, 4, 19, 21, 2, 28, 1}",4.845333,"{1, 28, 2, 21, 19, 4, 11, 30, 27, 8, 12, 14, 20, 3, 25, 6, 9, 24, 23, 15, 5, 17, 16, 13, 7, 22, 18, 26, 10, 29, 1}",6.294943,0.299177,0.000254
"{1, 9, 28, 21, 11, 17, 22, 5, 30, 7, 6, 15, 16, 18, 2, 19, 4, 27, 3, 12, 24, 14, 13, 23, 20, 29, 10, 25, 26, 8, 1}",4.828740,"{1, 8, 10, 25, 26, 19, 2, 4, 27, 3, 12, 24, 13, 14, 18, 16, 6, 7, 15, 5, 30, 28, 21, 11, 17, 22, 20, 23, 29, 9, 1}",5.890879,0.219962,0.000290
