optimal_tour,optimal_tour_length,simulated_annealing_tour,simulated_annealing_tour_length,score,time
"{1, 2, 13, 16, 22, 15, 8, 29, 27, 28, 5, 6, 12, 10, 9, 3, 18, 25, 19, 14, 21, 20, 11, 23, 17, 24, 4, 30, 26, 7, 1}",4.341794,"{1, 2, 13, 16, 22, 15, 8, 29, 27, 6, 12, 5, 28, 10, 9, 3, 18, 25, 19, 17, 24, 4, 30, 26, 7, 11, 23, 20, 21, 14, 1}",4.679859,0.077863,0.057890
"{1, 30, 11, 2, 6, 20, 15, 8, 24, 7, 22, 23, 28, 29, 12, 27, 13, 10, 9, 14, 3, 5, 25, 21, 19, 26, 17, 16, 18, 4, 1}",4.688613,"{1, 16, 4, 18, 17, 6, 20, 19, 26, 21, 25, 5, 3, 14, 9, 10, 13, 27, 12, 29, 28, 23, 7, 24, 22, 8, 15, 2, 11, 30, 1}",4.995033,0.065354,0.058413
"{1, 2, 15, 5, 17, 28, 8, 19, 23, 18, 20, 6, 29, 13, 4, 26, 7, 12, 24, 10, 27, 3, 14, 25, 16, 9, 21, 22, 11, 30, 1}",5.021966,"{1, 17, 28, 8, 19, 23, 18, 29, 13, 4, 26, 7, 12, 20, 6, 24, 10, 27, 3, 14, 25, 16, 9, 15, 5, 21, 22, 11, 30, 2, 1}",5.207231,0.036891,0.058182
"{1, 6, 20, 13, 15, 4, 8, 23, 17, 19, 3, 14, 21, 2, 28, 5, 12, 25, 30, 24, 26, 18, 10, 9, 7, 27, 22, 29, 16, 11, 1}",4.485613,"{1, 11, 16, 29, 22, 27, 7, 9, 10, 18, 26, 5, 24, 30, 25, 12, 28, 2, 21, 14, 3, 19, 17, 23, 8, 4, 15, 13, 20, 6, 1}",4.505121,0.004349,0.058035
"{1, 7, 11, 12, 16, 6, 27, 14, 13, 21, 18, 19, 23, 24, 9, 8, 26, 25, 4, 3, 5, 30, 15, 2, 29, 17, 20, 28, 22, 10, 1}",4.462154,"{1, 7, 11, 12, 16, 6, 27, 14, 13, 19, 23, 24, 9, 8, 26, 25, 4, 5, 3, 18, 21, 20, 29, 2, 15, 30, 17, 28, 22, 10, 1}",4.675909,0.047904,0.059345
"{1, 24, 22, 20, 25, 12, 21, 27, 29, 17, 13, 4, 5, 10, 28, 16, 30, 23, 14, 7, 19, 18, 26, 11, 6, 15, 8, 3, 9, 2, 1}",4.800664,"{1, 9, 3, 8, 15, 6, 11, 18, 19, 7, 14, 23, 30, 26, 2, 17, 29, 27, 13, 4, 16, 28, 10, 5, 12, 21, 25, 20, 22, 24, 1}",5.234893,0.090452,0.060171
"{1, 17, 20, 19, 2, 9, 4, 16, 29, 3, 15, 14, 18, 22, 11, 12, 30, 23, 28, 6, 13, 5, 21, 25, 26, 7, 10, 27, 8, 24, 1}",4.650074,"{1, 24, 8, 10, 27, 6, 4, 28, 13, 7, 26, 25, 21, 5, 23, 30, 12, 11, 22, 18, 14, 15, 3, 29, 16, 9, 2, 19, 20, 17, 1}",4.960696,0.066799,0.057939
"{1, 4, 3, 14, 7, 24, 22, 15, 6, 12, 26, 5, 25, 16, 30, 9, 2, 19, 8, 11, 10, 23, 27, 21, 20, 13, 29, 18, 17, 28, 1}",4.886082,"{1, 7, 14, 3, 4, 30, 16, 25, 5, 26, 12, 6, 15, 24, 22, 28, 17, 18, 29, 20, 21, 27, 23, 13, 8, 11, 10, 2, 9, 19, 1}",5.064504,0.036516,0.058447
"{1, 12, 10, 14, 4, 8, 19, 5, 15, 25, 6, 29, 7, 24, 20, 27, 11, 21, 17, 26, 9, 22, 28, 18, 2, 23, 13, 16, 30, 3, 1}",4.668806,"{1, 3, 30, 22, 28, 16, 13, 23, 2, 18, 9, 26, 17, 21, 11, 27, 20, 24, 7, 29, 6, 25, 15, 5, 19, 8, 4, 14, 10, 12, 1}",4.823655,0.033167,0.059197
"{1, 27, 4, 23, 28, 12, 6, 2, 18, 10, 21, 3, 9, 11, 26, 7, 19, 25, 24, 14, 30, 20, 8, 13, 16, 15, 5, 29, 22, 17, 1}",4.497263,"{1, 17, 5, 15, 16, 13, 8, 30, 20, 26, 11, 7, 14, 24, 25, 19, 9, 3, 21, 10, 18, 2, 6, 12, 4, 28, 23, 29, 22, 27, 1}",4.689010,0.042636,0.058509
"{1, 12, 18, 5, 7, 4, 30, 6, 16, 14, 10, 2, 29, 28, 22, 25, 24, 13, 26, 27, 9, 11, 23, 21, 3, 20, 15, 8, 19, 17, 1}",4.941721,"{1, 12, 18, 5, 7, 4, 30, 6, 16, 14, 10, 2, 29, 28, 22, 25, 24, 13, 26, 27, 9, 11, 23, 21, 3, 20, 15, 8, 19, 17, 1}",4.941721,0.000000,0.057807
"{1, 2, 25, 7, 8, 13, 27, 26, 10, 9, 20, 23, 4, 16, 5, 14, 17, 15, 22, 11, 24, 6, 12, 29, 30, 19, 18, 21, 28, 3, 1}",3.926418,"{1, 3, 28, 21, 18, 19, 30, 29, 12, 6, 24, 11, 22, 15, 17, 14, 5, 16, 4, 23, 20, 9, 10, 26, 27, 13, 8, 7, 25, 2, 1}",3.926418,0.000000,0.057930
"{1, 10, 24, 22, 27, 21, 3, 25, 18, 29, 15, 4, 2, 23, 30, 9, 28, 16, 13, 6, 17, 5, 20, 14, 26, 7, 8, 19, 11, 12, 1}",4.493094,"{1, 10, 24, 3, 21, 22, 27, 25, 18, 29, 15, 4, 2, 23, 30, 9, 28, 16, 13, 6, 17, 5, 7, 8, 19, 11, 26, 12, 14, 20, 1}",4.624287,0.029199,0.057697
"{1, 22, 15, 27, 13, 24, 11, 12, 17, 30, 7, 8, 23, 2, 26, 20, 16, 5, 3, 9, 25, 21, 19, 6, 4, 28, 10, 29, 18, 14, 1}",4.382092,"{1, 18, 29, 27, 22, 15, 13, 24, 30, 7, 23, 2, 26, 20, 3, 5, 16, 8, 17, 11, 10, 12, 21, 9, 25, 19, 6, 4, 28, 14, 1}",5.047965,0.151953,0.060045
"{1, 6, 14, 16, 20, 11, 13, 17, 24, 2, 26, 29, 25, 21, 30, 10, 4, 23, 5, 22, 28, 19, 12, 7, 3, 8, 18, 15, 27, 9, 1}",4.764578,"{1, 27, 9, 7, 15, 18, 8, 3, 12, 19, 28, 22, 5, 23, 4, 10, 30, 21, 29, 26, 2, 24, 25, 17, 13, 11, 20, 16, 14, 6, 1}",5.082311,0.066686,0.058259
"{1, 7, 30, 6, 18, 5, 4, 13, 14, 26, 19, 10, 27, 20, 3, 28, 29, 23, 16, 24, 9, 11, 25, 2, 17, 22, 8, 15, 21, 12, 1}",3.739275,"{1, 12, 30, 6, 18, 5, 4, 26, 19, 23, 16, 21, 15, 8, 22, 2, 25, 11, 17, 24, 9, 29, 28, 3, 20, 27, 10, 14, 13, 7, 1}",4.161071,0.112802,0.058010
"{1, 5, 10, 28, 27, 19, 25, 29, 11, 3, 8, 20, 26, 12, 23, 24, 9, 18, 2, 13, 22, 16, 14, 6, 21, 15, 30, 4, 7, 17, 1}",4.755291,"{1, 17, 7, 4, 30, 6, 14, 16, 13, 22, 21, 15, 23, 2, 18, 9, 24, 12, 26, 20, 8, 3, 11, 29, 25, 19, 27, 28, 10, 5, 1}",5.002251,0.051934,0.058017
"{1, 3, 29, 20, 16, 17, 10, 15, 6, 8, 7, 22, 26, 14, 27, 2, 12, 11, 13, 24, 9, 21, 19, 4, 5, 23, 25, 18, 30, 28, 1}",4.677413,"{1, 28, 3, 29, 30, 27, 2, 12, 11, 19, 4, 5, 21, 13, 9, 24, 18, 25, 23, 20, 16, 17, 10, 15, 6, 8, 7, 22, 26, 14, 1}",5.294419,0.131912,0.057857
"{1, 21, 18, 23, 10, 16, 28, 25, 30, 14, 22, 5, 11, 3, 17, 8, 19, 6, 26, 4, 27, 7, 9, 2, 24, 29, 13, 20, 15, 12, 1}",4.411640,"{1, 15, 21, 18, 16, 10, 23, 20, 13, 29, 24, 2, 9, 7, 27, 4, 26, 6, 19, 8, 17, 3, 11, 5, 22, 14, 25, 28, 30, 12, 1}",4.487095,0.017104,0.057802
"{1, 28, 22, 14, 12, 23, 17, 20, 24, 18, 15, 8, 30, 21, 16, 29, 10, 25, 3, 27, 6, 2, 26, 11, 4, 19, 5, 13, 7, 9, 1}",4.487744,"{1, 28, 22, 14, 12, 23, 18, 17, 20, 24, 27, 6, 3, 10, 29, 15, 8, 30, 21, 16, 25, 2, 26, 5, 19, 11, 4, 13, 7, 9, 1}",4.726119,0.053117,0.058302
"{1, 20, 6, 21, 25, 29, 27, 8, 18, 11, 4, 28, 24, 30, 19, 26, 14, 3, 7, 10, 5, 2, 22, 17, 13, 9, 12, 23, 15, 16, 1}",4.754115,"{1, 16, 15, 28, 26, 23, 12, 9, 13, 17, 22, 2, 5, 10, 7, 3, 14, 19, 30, 24, 4, 11, 18, 8, 27, 29, 25, 21, 6, 20, 1}",5.287855,0.112269,0.057905
"{1, 26, 15, 16, 14, 3, 25, 21, 5, 7, 13, 28, 27, 12, 11, 6, 8, 30, 24, 19, 10, 17, 18, 29, 4, 20, 2, 23, 22, 9, 1}",4.507658,"{1, 15, 25, 3, 21, 14, 16, 11, 12, 5, 7, 13, 28, 27, 6, 8, 30, 19, 24, 26, 22, 4, 29, 10, 17, 18, 20, 2, 23, 9, 1}",4.872863,0.081019,0.057786
"{1, 29, 21, 16, 30, 3, 14, 8, 6, 11, 28, 22, 23, 18, 5, 7, 9, 15, 20, 13, 12, 27, 25, 2, 17, 24, 19, 10, 4, 26, 1}",4.496188,"{1, 29, 21, 16, 30, 3, 14, 8, 6, 11, 28, 22, 23, 18, 5, 7, 9, 15, 20, 13, 12, 27, 25, 2, 17, 24, 19, 4, 10, 26, 1}",4.494372,-0.000404,0.057892
"{1, 24, 28, 9, 19, 10, 30, 14, 2, 13, 26, 18, 20, 7, 16, 17, 27, 11, 15, 5, 4, 22, 25, 29, 8, 12, 3, 6, 23, 21, 1}",4.855446,"{1, 14, 2, 13, 26, 18, 20, 7, 16, 17, 27, 11, 15, 5, 4, 22, 8, 12, 29, 25, 6, 3, 19, 10, 30, 28, 9, 24, 23, 21, 1}",5.119977,0.054481,0.060515
"{1, 2, 14, 23, 8, 18, 27, 19, 15, 25, 26, 3, 17, 20, 12, 24, 30, 22, 29, 13, 16, 28, 6, 11, 9, 21, 7, 4, 5, 10, 1}",4.561522,"{1, 14, 2, 10, 5, 4, 7, 21, 29, 13, 16, 9, 11, 6, 28, 24, 26, 12, 20, 17, 3, 25, 30, 27, 19, 15, 8, 23, 18, 22, 1}",4.784666,0.048919,0.057880
"{1, 10, 26, 6, 24, 13, 12, 8, 30, 17, 25, 27, 21, 22, 14, 7, 9, 20, 19, 23, 4, 5, 2, 16, 18, 28, 29, 11, 3, 15, 1}",4.307281,"{1, 15, 3, 11, 29, 28, 18, 16, 2, 5, 4, 23, 19, 12, 20, 9, 7, 14, 22, 21, 27, 25, 17, 30, 8, 13, 24, 6, 26, 10, 1}",4.366462,0.013740,0.057687
"{1, 11, 24, 15, 26, 14, 21, 17, 5, 29, 13, 7, 23, 12, 25, 18, 10, 4, 6, 8, 30, 28, 22, 20, 19, 27, 2, 16, 3, 9, 1}",4.478175,"{1, 11, 24, 15, 14, 7, 23, 12, 25, 13, 18, 10, 4, 6, 8, 30, 28, 22, 20, 19, 27, 2, 16, 3, 5, 29, 17, 21, 26, 9, 1}",4.893788,0.092809,0.058065
"{1, 30, 25, 29, 22, 17, 5, 2, 3, 10, 4, 18, 8, 28, 13, 6, 26, 14, 20, 19, 15, 11, 21, 27, 7, 9, 24, 12, 16, 23, 1}",4.927953,"{1, 23, 16, 12, 24, 9, 7, 27, 21, 11, 19, 15, 14, 26, 6, 13, 28, 8, 18, 4, 10, 3, 2, 5, 20, 22, 29, 17, 25, 30, 1}",5.308819,0.077287,0.057910
"{1, 17, 20, 3, 19, 26, 2, 28, 9, 21, 12, 23, 30, 24, 6, 5, 13, 29, 10, 4, 18, 11, 14, 8, 22, 16, 7, 27, 25, 15, 1}",4.154458,"{1, 17, 20, 3, 19, 21, 26, 2, 9, 28, 12, 23, 30, 24, 6, 5, 13, 29, 10, 4, 18, 11, 14, 8, 22, 16, 7, 27, 25, 15, 1}",4.174601,0.004849,0.057770
"{1, 16, 5, 26, 8, 9, 18, 3, 4, 19, 12, 25, 29, 10, 27, 15, 24, 20, 17, 6, 11, 30, 28, 7, 23, 21, 2, 14, 13, 22, 1}",4.376803,"{1, 22, 13, 14, 7, 2, 21, 23, 28, 30, 11, 6, 20, 17, 24, 15, 27, 10, 29, 25, 12, 19, 4, 3, 18, 9, 8, 26, 5, 16, 1}",4.454713,0.017801,0.058018
"{1, 20, 3, 23, 11, 26, 16, 8, 19, 9, 25, 22, 30, 13, 12, 17, 6, 18, 28, 29, 24, 7, 27, 4, 2, 21, 15, 14, 5, 10, 1}",4.790619,"{1, 10, 15, 5, 14, 4, 27, 24, 7, 13, 12, 17, 6, 18, 28, 29, 2, 21, 9, 25, 22, 30, 8, 19, 16, 26, 11, 23, 3, 20, 1}",5.324232,0.111387,0.058251
"{1, 14, 29, 3, 22, 24, 21, 15, 5, 12, 26, 2, 28, 10, 19, 23, 9, 17, 13, 30, 25, 8, 16, 20, 4, 11, 6, 18, 27, 7, 1}",4.282241,"{1, 14, 27, 29, 3, 22, 24, 21, 15, 5, 25, 8, 16, 30, 9, 13, 17, 26, 12, 2, 28, 10, 19, 23, 20, 4, 11, 6, 18, 7, 1}",4.581713,0.069933,0.058103
"{1, 21, 13, 6, 10, 8, 16, 26, 23, 25, 19, 22, 3, 7, 4, 5, 14, 18, 27, 28, 12, 24, 20, 30, 17, 2, 29, 11, 15, 9, 1}",4.477154,"{1, 6, 10, 24, 8, 16, 26, 23, 25, 19, 22, 3, 7, 4, 5, 14, 18, 27, 12, 28, 20, 30, 17, 2, 29, 11, 15, 9, 21, 13, 1}",4.510023,0.007341,0.057899
"{1, 19, 2, 24, 4, 9, 8, 17, 7, 3, 16, 23, 18, 10, 26, 21, 12, 14, 6, 28, 15, 29, 13, 27, 22, 5, 25, 11, 20, 30, 1}",4.984497,"{1, 5, 25, 11, 20, 30, 19, 2, 24, 4, 9, 17, 8, 12, 21, 18, 7, 3, 16, 23, 6, 10, 26, 14, 13, 28, 15, 29, 27, 22, 1}",5.524312,0.108299,0.057965
"{1, 29, 10, 24, 15, 9, 30, 28, 25, 6, 18, 22, 21, 13, 7, 17, 11, 26, 14, 4, 16, 5, 2, 20, 8, 3, 27, 19, 23, 12, 1}",4.478632,"{1, 12, 23, 19, 27, 3, 8, 20, 2, 5, 16, 7, 13, 17, 11, 26, 14, 4, 25, 28, 30, 6, 9, 18, 22, 21, 15, 24, 10, 29, 1}",4.606032,0.028446,0.057846
"{1, 11, 15, 13, 20, 30, 25, 10, 26, 17, 21, 22, 27, 18, 2, 29, 9, 19, 5, 24, 14, 23, 3, 16, 7, 6, 8, 12, 28, 4, 1}",4.556151,"{1, 4, 12, 28, 10, 25, 26, 17, 21, 30, 20, 13, 15, 22, 18, 2, 29, 9, 27, 5, 19, 24, 14, 23, 3, 16, 7, 6, 8, 11, 1}",4.867787,0.068399,0.058174
"{1, 3, 22, 26, 23, 24, 4, 8, 10, 28, 27, 21, 17, 29, 5, 18, 2, 11, 9, 15, 14, 7, 30, 13, 20, 12, 19, 16, 25, 6, 1}",4.705332,"{1, 3, 22, 16, 25, 6, 19, 12, 20, 13, 30, 7, 14, 15, 17, 29, 21, 27, 28, 10, 8, 4, 24, 23, 26, 5, 18, 2, 9, 11, 1}",4.859205,0.032702,0.058308
"{1, 16, 29, 21, 9, 15, 4, 30, 25, 13, 5, 19, 8, 10, 17, 2, 24, 26, 3, 14, 28, 27, 7, 23, 6, 18, 11, 22, 12, 20, 1}",4.628973,"{1, 16, 21, 29, 15, 4, 30, 25, 9, 13, 5, 19, 8, 10, 17, 2, 24, 26, 3, 14, 28, 27, 7, 23, 6, 18, 11, 22, 12, 20, 1}",4.765850,0.029570,0.057775
"{1, 4, 29, 23, 13, 3, 8, 11, 25, 19, 12, 7, 14, 26, 16, 28, 5, 20, 21, 6, 30, 15, 18, 10, 27, 24, 17, 9, 22, 2, 1}",4.976357,"{1, 3, 23, 13, 16, 26, 14, 19, 25, 12, 7, 11, 8, 9, 22, 2, 17, 24, 27, 10, 18, 15, 30, 6, 21, 20, 5, 28, 29, 4, 1}",5.208310,0.046611,0.057875
"{1, 26, 5, 15, 7, 25, 20, 2, 23, 6, 12, 19, 29, 16, 3, 30, 11, 13, 28, 21, 24, 10, 27, 14, 18, 4, 22, 8, 17, 9, 1}",4.376298,"{1, 9, 17, 8, 22, 4, 18, 14, 10, 24, 21, 16, 3, 28, 13, 11, 30, 12, 19, 29, 6, 23, 2, 20, 27, 7, 25, 15, 5, 26, 1}",4.486438,0.025167,0.058065
"{1, 13, 11, 9, 7, 14, 24, 23, 6, 3, 21, 2, 10, 15, 28, 16, 27, 29, 18, 25, 19, 17, 22, 5, 30, 26, 8, 20, 12, 4, 1}",4.403446,"{1, 20, 12, 4, 13, 11, 9, 7, 14, 24, 23, 6, 3, 21, 2, 10, 15, 28, 16, 27, 29, 18, 25, 19, 17, 22, 5, 30, 26, 8, 1}",4.432032,0.006492,0.058145
"{1, 23, 2, 3, 30, 12, 13, 18, 19, 22, 14, 24, 5, 20, 28, 29, 9, 16, 11, 7, 10, 21, 27, 17, 15, 8, 6, 26, 4, 25, 1}",3.840899,"{1, 25, 4, 26, 6, 8, 15, 17, 27, 21, 10, 7, 11, 16, 9, 29, 28, 20, 5, 24, 14, 22, 19, 18, 13, 12, 30, 3, 2, 23, 1}",3.840899,0.000000,0.060059
"{1, 24, 3, 5, 2, 20, 10, 26, 19, 25, 29, 22, 14, 8, 27, 9, 28, 6, 23, 21, 16, 13, 4, 7, 15, 30, 11, 12, 17, 18, 1}",4.273472,"{1, 17, 12, 11, 30, 15, 7, 4, 13, 16, 21, 23, 6, 28, 9, 27, 8, 14, 22, 29, 18, 25, 19, 26, 10, 20, 2, 5, 3, 24, 1}",4.394403,0.028298,0.060216
"{1, 5, 6, 19, 17, 25, 21, 4, 15, 10, 23, 30, 27, 7, 20, 24, 29, 3, 9, 16, 18, 28, 26, 2, 14, 12, 22, 11, 13, 8, 1}",3.867842,"{1, 8, 13, 11, 22, 12, 14, 2, 26, 28, 18, 9, 3, 29, 24, 7, 20, 27, 30, 23, 10, 15, 4, 21, 25, 17, 5, 19, 16, 6, 1}",3.997544,0.033533,0.060021
"{1, 7, 16, 21, 17, 29, 14, 4, 12, 5, 6, 30, 18, 22, 19, 25, 20, 15, 13, 2, 9, 28, 26, 11, 10, 8, 27, 3, 24, 23, 1}",4.317488,"{1, 7, 16, 21, 17, 29, 14, 4, 12, 5, 6, 30, 18, 22, 19, 25, 20, 15, 13, 2, 9, 28, 26, 11, 10, 8, 27, 3, 24, 23, 1}",4.317488,0.000000,0.058057
"{1, 11, 4, 30, 21, 24, 10, 7, 6, 9, 16, 25, 8, 3, 20, 28, 13, 18, 2, 15, 17, 26, 27, 29, 23, 22, 12, 14, 5, 19, 1}",4.675305,"{1, 19, 5, 14, 21, 12, 22, 23, 29, 27, 26, 17, 15, 20, 18, 13, 28, 3, 8, 25, 16, 9, 6, 7, 10, 24, 2, 30, 4, 11, 1}",4.934442,0.055427,0.057771
"{1, 6, 4, 28, 13, 3, 25, 12, 10, 26, 2, 21, 14, 30, 17, 8, 9, 11, 7, 19, 20, 22, 18, 23, 27, 16, 15, 29, 5, 24, 1}",4.601359,"{1, 6, 4, 28, 12, 13, 3, 25, 10, 26, 2, 21, 17, 30, 14, 8, 19, 7, 9, 11, 20, 22, 18, 23, 27, 16, 15, 29, 5, 24, 1}",4.652165,0.011041,0.058441
"{1, 17, 25, 12, 16, 19, 30, 21, 24, 5, 6, 10, 3, 2, 14, 15, 11, 27, 7, 4, 28, 29, 26, 22, 13, 23, 18, 8, 20, 9, 1}",4.123828,"{1, 17, 25, 12, 16, 19, 30, 21, 24, 5, 6, 10, 3, 2, 14, 15, 11, 27, 7, 26, 4, 28, 29, 22, 13, 23, 18, 8, 20, 9, 1}",4.153715,0.007247,0.058662
"{1, 11, 23, 5, 8, 15, 7, 18, 19, 20, 13, 30, 9, 6, 3, 4, 14, 16, 24, 12, 22, 25, 29, 10, 26, 27, 21, 28, 17, 2, 1}",4.351630,"{1, 28, 17, 27, 21, 11, 23, 5, 8, 15, 18, 19, 20, 13, 30, 9, 6, 3, 14, 4, 25, 29, 10, 26, 22, 16, 24, 12, 7, 2, 1}",4.918547,0.130277,0.057871
"{1, 11, 23, 4, 15, 3, 12, 13, 18, 7, 28, 26, 30, 22, 14, 27, 21, 25, 9, 17, 8, 6, 10, 5, 16, 29, 19, 20, 2, 24, 1}",4.294891,"{1, 11, 23, 4, 15, 22, 3, 12, 13, 18, 7, 28, 26, 30, 14, 27, 21, 25, 9, 17, 8, 16, 5, 10, 6, 20, 19, 29, 24, 2, 1}",4.464216,0.039425,0.057854
"{1, 7, 17, 14, 11, 5, 16, 28, 24, 13, 30, 15, 23, 6, 18, 21, 22, 19, 27, 29, 10, 8, 26, 20, 12, 3, 4, 25, 2, 9, 1}",4.741772,"{1, 9, 2, 25, 3, 12, 20, 26, 8, 10, 29, 27, 19, 22, 21, 18, 23, 6, 4, 15, 30, 13, 24, 28, 16, 5, 11, 14, 17, 7, 1}",4.983547,0.050988,0.058180
"{1, 11, 12, 21, 17, 22, 25, 18, 13, 24, 9, 3, 15, 8, 20, 29, 30, 27, 2, 16, 28, 14, 10, 19, 23, 4, 6, 5, 26, 7, 1}",4.153485,"{1, 11, 12, 17, 22, 25, 18, 13, 24, 9, 3, 15, 8, 20, 29, 30, 27, 2, 16, 19, 10, 28, 14, 23, 4, 6, 21, 5, 26, 7, 1}",4.262223,0.026180,0.058061
"{1, 12, 10, 6, 16, 26, 14, 25, 3, 19, 7, 27, 5, 2, 20, 21, 9, 15, 30, 11, 13, 28, 22, 8, 18, 23, 29, 17, 24, 4, 1}",4.718465,"{1, 4, 25, 8, 24, 17, 29, 23, 18, 22, 28, 13, 11, 30, 15, 9, 21, 20, 2, 27, 5, 3, 14, 26, 19, 7, 16, 6, 10, 12, 1}",5.163049,0.094222,0.060149
"{1, 4, 20, 10, 7, 2, 29, 25, 11, 22, 16, 12, 17, 14, 21, 18, 28, 5, 3, 15, 19, 13, 27, 8, 23, 24, 9, 30, 6, 26, 1}",4.065588,"{1, 4, 24, 23, 20, 10, 7, 2, 29, 25, 11, 22, 12, 16, 21, 18, 14, 17, 28, 5, 3, 15, 19, 13, 27, 8, 9, 30, 6, 26, 1}",4.116864,0.012612,0.060007
"{1, 25, 10, 19, 23, 14, 28, 11, 26, 12, 16, 29, 20, 13, 21, 9, 27, 15, 4, 24, 7, 8, 5, 30, 2, 22, 18, 6, 3, 17, 1}",4.432858,"{1, 10, 25, 2, 22, 30, 5, 8, 7, 9, 21, 13, 20, 29, 11, 26, 12, 16, 14, 19, 23, 28, 4, 15, 27, 24, 18, 6, 3, 17, 1}",4.803972,0.083719,0.060285
"{1, 12, 19, 2, 6, 9, 18, 27, 17, 16, 23, 11, 30, 3, 26, 20, 22, 25, 10, 7, 8, 15, 28, 14, 21, 5, 29, 24, 4, 13, 1}",4.606747,"{1, 13, 4, 5, 7, 11, 30, 3, 26, 10, 25, 20, 22, 8, 15, 28, 21, 14, 29, 24, 9, 18, 27, 17, 16, 23, 6, 2, 19, 12, 1}",5.018106,0.089295,0.057822
"{1, 8, 25, 12, 16, 23, 26, 3, 17, 13, 20, 19, 15, 21, 6, 2, 5, 18, 27, 10, 29, 24, 28, 11, 30, 7, 22, 9, 4, 14, 1}",4.423424,"{1, 16, 23, 26, 3, 17, 13, 20, 19, 15, 5, 21, 6, 2, 11, 28, 24, 30, 7, 22, 9, 29, 10, 27, 18, 14, 4, 25, 12, 8, 1}",4.460903,0.008473,0.057892
"{1, 15, 19, 22, 3, 6, 28, 12, 25, 13, 21, 16, 8, 9, 30, 5, 18, 23, 24, 4, 10, 29, 2, 14, 26, 11, 20, 7, 27, 17, 1}",5.069142,"{1, 17, 27, 7, 20, 11, 26, 14, 3, 22, 19, 15, 28, 6, 2, 29, 10, 4, 24, 23, 18, 5, 30, 9, 8, 16, 21, 13, 25, 12, 1}",5.238707,0.033450,0.057992
"{1, 2, 5, 3, 24, 20, 30, 17, 13, 15, 18, 22, 23, 28, 19, 14, 29, 26, 6, 21, 4, 25, 7, 12, 9, 8, 10, 16, 27, 11, 1}",4.391907,"{1, 2, 5, 3, 20, 30, 17, 13, 15, 24, 18, 22, 23, 28, 19, 14, 29, 26, 6, 21, 4, 25, 7, 12, 9, 8, 10, 16, 27, 11, 1}",4.475425,0.019016,0.059993
"{1, 5, 17, 7, 19, 11, 18, 6, 21, 4, 3, 2, 13, 28, 24, 25, 10, 29, 8, 27, 22, 20, 14, 26, 15, 16, 30, 23, 9, 12, 1}",4.561749,"{1, 5, 17, 7, 19, 11, 18, 6, 28, 21, 4, 3, 2, 13, 22, 27, 8, 29, 10, 24, 25, 15, 20, 14, 26, 16, 30, 23, 9, 12, 1}",5.215992,0.143419,0.057771
"{1, 28, 14, 8, 15, 29, 7, 17, 24, 9, 16, 21, 2, 27, 12, 19, 23, 10, 6, 25, 26, 13, 3, 11, 30, 5, 4, 22, 18, 20, 1}",4.128497,"{1, 28, 14, 8, 15, 29, 7, 17, 24, 9, 16, 21, 2, 27, 12, 19, 23, 10, 6, 25, 26, 13, 3, 11, 30, 5, 4, 22, 18, 20, 1}",4.128497,0.000000,0.058272
"{1, 25, 21, 30, 4, 2, 27, 29, 26, 24, 12, 8, 17, 15, 5, 19, 16, 3, 10, 9, 23, 18, 7, 20, 28, 11, 6, 13, 22, 14, 1}",4.752129,"{1, 25, 21, 30, 4, 2, 27, 29, 26, 24, 12, 8, 17, 15, 5, 19, 16, 3, 10, 9, 23, 18, 7, 20, 28, 11, 6, 13, 22, 14, 1}",4.752129,0.000000,0.059160
"{1, 17, 4, 9, 3, 20, 21, 26, 29, 7, 25, 11, 5, 27, 24, 30, 2, 23, 12, 22, 28, 18, 15, 10, 13, 14, 19, 6, 8, 16, 1}",4.740469,"{1, 17, 8, 16, 6, 19, 13, 10, 15, 28, 18, 22, 12, 23, 2, 26, 21, 14, 30, 24, 27, 5, 11, 25, 7, 29, 20, 3, 9, 4, 1}",4.934485,0.040928,0.058213
"{1, 20, 16, 19, 8, 26, 10, 7, 22, 14, 28, 5, 29, 23, 30, 9, 18, 25, 12, 27, 2, 24, 11, 13, 3, 4, 17, 21, 15, 6, 1}",4.398833,"{1, 6, 15, 17, 21, 11, 24, 13, 4, 3, 2, 27, 12, 25, 18, 30, 23, 29, 5, 14, 9, 22, 7, 10, 28, 26, 8, 19, 16, 20, 1}",4.698633,0.068154,0.060017
"{1, 4, 21, 25, 10, 2, 3, 17, 14, 8, 26, 15, 20, 19, 7, 6, 18, 22, 9, 27, 12, 5, 28, 13, 16, 24, 11, 23, 29, 30, 1}",4.721539,"{1, 30, 29, 23, 11, 24, 16, 13, 21, 25, 10, 15, 28, 5, 12, 27, 9, 22, 18, 6, 20, 7, 19, 26, 8, 14, 17, 3, 2, 4, 1}",5.025796,0.064440,0.058585
"{1, 4, 19, 24, 3, 30, 6, 11, 9, 13, 8, 26, 23, 7, 12, 10, 21, 25, 17, 16, 5, 27, 20, 18, 22, 15, 29, 28, 14, 2, 1}",4.891667,"{1, 30, 6, 11, 9, 13, 8, 10, 21, 25, 12, 7, 26, 23, 3, 24, 19, 22, 18, 20, 27, 17, 16, 5, 15, 29, 28, 14, 4, 2, 1}",4.980447,0.018149,0.057892
