optimal_tour,optimal_tour_length,threshold_accepting_tour,threshold_accepting_tour_length,score,time
"{1, 25, 27, 4, 19, 28, 18, 14, 6, 12, 15, 7, 11, 24, 29, 16, 26, 30, 9, 5, 22, 3, 20, 8, 17, 2, 13, 23, 21, 10, 1}",4.916356,"{1, 25, 27, 4, 19, 28, 26, 16, 24, 11, 7, 29, 9, 30, 5, 22, 20, 3, 17, 8, 15, 2, 13, 12, 6, 23, 21, 10, 14, 18, 1}",5.175953,0.052803,0.057533
"{1, 4, 7, 12, 11, 2, 18, 9, 22, 27, 28, 20, 8, 29, 25, 26, 19, 5, 6, 15, 13, 17, 14, 3, 30, 16, 24, 10, 23, 21, 1}",3.958541,"{1, 4, 12, 11, 2, 18, 9, 22, 7, 27, 28, 20, 8, 29, 25, 26, 19, 5, 23, 6, 15, 13, 17, 14, 3, 30, 16, 24, 10, 21, 1}",4.116083,0.039798,0.055596
"{1, 25, 17, 6, 19, 20, 15, 3, 4, 11, 24, 22, 23, 27, 28, 13, 8, 18, 9, 12, 29, 14, 10, 5, 16, 21, 2, 7, 26, 30, 1}",5.289241,"{1, 25, 17, 6, 22, 23, 27, 28, 13, 24, 19, 20, 15, 3, 4, 11, 16, 8, 18, 9, 12, 29, 14, 10, 5, 21, 2, 7, 26, 30, 1}",5.565833,0.052293,0.055884
"{1, 7, 28, 17, 14, 3, 6, 15, 5, 19, 27, 26, 24, 13, 2, 10, 29, 25, 21, 8, 20, 4, 11, 9, 18, 22, 23, 12, 16, 30, 1}",4.547805,"{1, 7, 28, 17, 14, 3, 19, 27, 26, 24, 13, 2, 10, 29, 25, 15, 5, 6, 21, 8, 20, 4, 11, 9, 18, 22, 23, 12, 16, 30, 1}",4.643085,0.020951,0.055661
"{1, 14, 22, 28, 8, 18, 2, 24, 19, 12, 29, 23, 25, 20, 3, 15, 21, 9, 17, 26, 10, 6, 11, 5, 13, 4, 7, 30, 16, 27, 1}",4.638048,"{1, 27, 16, 30, 7, 4, 13, 5, 11, 6, 10, 26, 17, 9, 21, 15, 3, 20, 25, 23, 29, 8, 2, 12, 19, 24, 18, 28, 22, 14, 1}",4.695433,0.012373,0.056876
"{1, 29, 9, 8, 22, 2, 6, 26, 12, 16, 10, 17, 15, 28, 21, 25, 19, 5, 27, 13, 30, 7, 18, 14, 4, 23, 20, 11, 3, 24, 1}",4.284010,"{1, 24, 3, 11, 20, 23, 4, 14, 18, 7, 30, 13, 27, 5, 19, 21, 28, 15, 17, 25, 6, 26, 10, 16, 12, 2, 22, 8, 9, 29, 1}",4.470294,0.043484,0.055812
"{1, 7, 28, 4, 10, 19, 29, 5, 12, 25, 24, 8, 16, 17, 2, 9, 15, 27, 22, 20, 13, 21, 14, 26, 6, 18, 23, 11, 3, 30, 1}",4.316701,"{1, 7, 28, 4, 10, 19, 16, 17, 2, 9, 15, 27, 22, 20, 13, 21, 14, 26, 6, 18, 5, 12, 25, 24, 8, 29, 23, 11, 3, 30, 1}",4.495118,0.041332,0.055782
"{1, 28, 16, 23, 30, 22, 24, 3, 21, 5, 14, 10, 12, 17, 7, 8, 6, 2, 11, 20, 9, 15, 19, 18, 13, 29, 25, 4, 26, 27, 1}",4.732084,"{1, 28, 16, 23, 30, 22, 24, 10, 3, 21, 5, 14, 12, 17, 7, 8, 6, 2, 11, 20, 9, 15, 19, 18, 13, 29, 25, 4, 26, 27, 1}",4.748883,0.003550,0.057629
"{1, 12, 14, 13, 6, 17, 23, 16, 5, 30, 8, 27, 19, 21, 20, 11, 4, 2, 24, 3, 9, 15, 22, 26, 28, 29, 18, 7, 25, 10, 1}",4.975363,"{1, 23, 16, 5, 30, 8, 27, 17, 6, 19, 21, 20, 11, 4, 2, 24, 3, 9, 15, 22, 26, 28, 29, 7, 18, 25, 10, 12, 14, 13, 1}",4.995175,0.003982,0.055725
"{1, 19, 28, 2, 27, 4, 10, 30, 16, 29, 17, 18, 12, 11, 22, 15, 14, 23, 7, 26, 9, 6, 8, 21, 20, 13, 5, 3, 25, 24, 1}",4.471961,"{1, 19, 28, 2, 27, 4, 10, 30, 16, 29, 17, 18, 12, 11, 22, 15, 14, 23, 7, 26, 9, 6, 8, 21, 20, 13, 5, 3, 25, 24, 1}",4.471961,0.000000,0.056844
"{1, 24, 22, 30, 6, 16, 5, 25, 3, 2, 7, 8, 21, 23, 17, 26, 11, 19, 29, 9, 15, 18, 4, 20, 12, 13, 28, 27, 10, 14, 1}",4.494298,"{1, 14, 10, 27, 28, 13, 12, 20, 4, 18, 15, 9, 29, 11, 26, 17, 23, 21, 19, 8, 7, 2, 3, 25, 5, 16, 6, 30, 22, 24, 1}",4.542224,0.010664,0.055663
"{1, 17, 24, 14, 30, 19, 5, 9, 25, 8, 21, 16, 20, 6, 7, 2, 29, 18, 22, 4, 27, 13, 11, 12, 15, 28, 3, 23, 26, 10, 1}",4.662423,"{1, 10, 26, 23, 21, 13, 3, 28, 15, 12, 11, 27, 4, 22, 18, 29, 2, 7, 6, 20, 16, 8, 25, 9, 5, 19, 30, 14, 24, 17, 1}",4.792047,0.027802,0.057677
"{1, 6, 25, 24, 30, 22, 27, 3, 18, 9, 15, 2, 23, 28, 4, 21, 13, 26, 11, 17, 12, 19, 29, 10, 7, 20, 14, 5, 8, 16, 1}",4.890900,"{1, 4, 28, 23, 6, 25, 24, 30, 22, 27, 3, 2, 15, 9, 18, 11, 26, 13, 21, 17, 12, 19, 29, 10, 7, 20, 14, 5, 8, 16, 1}",5.497563,0.124039,0.055633
"{1, 25, 9, 14, 12, 23, 24, 6, 2, 5, 27, 28, 29, 21, 17, 13, 10, 3, 8, 7, 20, 22, 30, 19, 11, 4, 18, 16, 26, 15, 1}",4.482899,"{1, 25, 9, 14, 12, 23, 24, 6, 2, 5, 27, 28, 29, 21, 17, 13, 10, 3, 8, 7, 20, 22, 30, 19, 11, 4, 18, 16, 26, 15, 1}",4.482899,0.000000,0.055427
"{1, 3, 24, 15, 18, 30, 16, 4, 29, 5, 6, 8, 7, 23, 14, 13, 27, 9, 22, 26, 19, 28, 12, 17, 21, 20, 2, 25, 10, 11, 1}",4.425303,"{1, 3, 24, 15, 18, 30, 16, 4, 29, 5, 6, 9, 8, 7, 23, 14, 13, 27, 12, 17, 21, 20, 2, 25, 28, 22, 26, 19, 10, 11, 1}",4.546528,0.027394,0.058400
"{1, 16, 23, 26, 10, 27, 28, 12, 13, 20, 25, 3, 6, 2, 14, 11, 22, 30, 15, 8, 19, 24, 7, 9, 4, 21, 29, 5, 18, 17, 1}",4.519852,"{1, 16, 23, 13, 5, 29, 18, 17, 21, 4, 9, 7, 24, 19, 8, 15, 30, 22, 11, 14, 2, 6, 3, 25, 20, 12, 28, 27, 10, 26, 1}",4.728131,0.046081,0.055678
"{1, 4, 9, 18, 27, 7, 5, 2, 8, 30, 13, 11, 6, 26, 16, 29, 17, 25, 19, 28, 21, 15, 20, 24, 22, 3, 14, 12, 23, 10, 1}",4.882242,"{1, 10, 23, 12, 14, 3, 22, 24, 20, 17, 25, 15, 21, 28, 19, 29, 16, 26, 6, 11, 13, 30, 8, 2, 5, 7, 27, 18, 9, 4, 1}",5.003499,0.024836,0.057395
"{1, 24, 5, 20, 12, 16, 28, 4, 22, 21, 6, 29, 8, 10, 15, 25, 13, 26, 18, 9, 27, 3, 30, 2, 7, 14, 23, 19, 11, 17, 1}",4.308787,"{1, 17, 11, 19, 14, 7, 2, 23, 30, 3, 27, 18, 26, 9, 13, 25, 15, 10, 8, 6, 21, 22, 4, 29, 28, 16, 12, 20, 5, 24, 1}",4.429529,0.028022,0.057656
"{1, 28, 29, 19, 4, 2, 22, 5, 11, 14, 27, 6, 12, 17, 18, 20, 10, 30, 26, 16, 3, 25, 21, 8, 13, 9, 23, 24, 7, 15, 1}",4.905760,"{1, 23, 24, 7, 15, 5, 11, 14, 27, 6, 12, 4, 22, 2, 19, 17, 18, 20, 10, 30, 26, 16, 29, 28, 3, 25, 21, 8, 13, 9, 1}",5.133584,0.046440,0.055476
"{1, 2, 19, 8, 29, 18, 9, 16, 22, 3, 24, 20, 23, 21, 26, 17, 30, 12, 13, 5, 25, 27, 14, 10, 11, 28, 15, 6, 7, 4, 1}",4.258828,"{1, 19, 8, 9, 18, 29, 22, 16, 3, 24, 20, 23, 21, 26, 17, 30, 12, 13, 5, 25, 27, 14, 10, 11, 28, 2, 15, 6, 7, 4, 1}",4.420004,0.037845,0.058479
"{1, 4, 15, 28, 7, 3, 30, 29, 2, 17, 12, 22, 11, 21, 5, 14, 10, 20, 19, 16, 23, 8, 27, 13, 25, 24, 26, 6, 18, 9, 1}",4.692586,"{1, 3, 30, 29, 17, 2, 21, 12, 22, 11, 16, 5, 14, 19, 10, 20, 23, 8, 27, 13, 25, 24, 26, 6, 18, 9, 15, 7, 28, 4, 1}",4.957266,0.056404,0.055524
"{1, 6, 2, 28, 23, 29, 17, 27, 3, 8, 30, 7, 12, 4, 10, 13, 11, 16, 21, 15, 5, 18, 14, 20, 26, 9, 24, 19, 25, 22, 1}",4.891656,"{1, 22, 6, 2, 29, 28, 23, 17, 27, 3, 8, 30, 7, 12, 4, 10, 13, 11, 16, 20, 14, 18, 21, 15, 5, 19, 25, 24, 9, 26, 1}",5.143752,0.051536,0.055669
"{1, 8, 3, 30, 19, 4, 23, 24, 14, 12, 20, 22, 9, 17, 13, 18, 25, 2, 10, 6, 21, 26, 27, 5, 16, 29, 28, 7, 11, 15, 1}",4.512739,"{1, 12, 20, 22, 9, 17, 13, 18, 25, 2, 10, 6, 21, 26, 27, 5, 16, 29, 28, 7, 11, 15, 3, 30, 19, 4, 23, 24, 14, 8, 1}",4.716225,0.045091,0.057366
"{1, 10, 4, 23, 6, 24, 15, 8, 3, 22, 17, 26, 9, 2, 21, 16, 14, 30, 13, 27, 28, 5, 25, 20, 29, 19, 18, 11, 7, 12, 1}",4.230887,"{1, 12, 7, 11, 18, 19, 29, 20, 25, 5, 28, 14, 30, 27, 13, 2, 9, 26, 17, 22, 21, 16, 10, 4, 3, 8, 15, 24, 6, 23, 1}",4.355134,0.029367,0.057743
"{1, 23, 7, 8, 28, 13, 2, 11, 12, 26, 18, 9, 6, 29, 4, 16, 10, 15, 25, 24, 5, 20, 22, 14, 21, 17, 30, 19, 27, 3, 1}",4.313591,"{1, 3, 27, 19, 6, 30, 5, 24, 25, 15, 10, 16, 14, 20, 22, 17, 21, 4, 29, 9, 18, 26, 12, 11, 2, 13, 28, 8, 7, 23, 1}",4.508669,0.045224,0.056046
"{1, 15, 26, 27, 12, 6, 17, 4, 5, 30, 22, 9, 29, 18, 8, 10, 25, 13, 14, 3, 2, 20, 23, 16, 11, 19, 28, 21, 24, 7, 1}",4.476424,"{1, 26, 27, 12, 8, 10, 25, 13, 14, 3, 2, 20, 23, 16, 11, 19, 28, 21, 24, 7, 5, 4, 22, 30, 9, 29, 18, 17, 6, 15, 1}",4.931403,0.101639,0.055604
"{1, 26, 23, 4, 17, 7, 21, 20, 5, 2, 11, 25, 16, 9, 27, 6, 10, 15, 22, 3, 12, 24, 14, 8, 13, 30, 29, 28, 18, 19, 1}",4.653833,"{1, 26, 23, 4, 17, 7, 21, 20, 5, 2, 11, 25, 16, 22, 15, 9, 27, 6, 10, 3, 12, 24, 14, 8, 13, 30, 29, 28, 18, 19, 1}",4.798810,0.031152,0.055992
"{1, 29, 6, 8, 10, 30, 25, 15, 14, 18, 3, 5, 28, 24, 17, 19, 16, 21, 9, 7, 20, 11, 13, 23, 22, 26, 2, 27, 12, 4, 1}",4.347039,"{1, 10, 30, 4, 12, 26, 22, 23, 13, 2, 27, 15, 11, 20, 7, 9, 21, 16, 19, 17, 24, 28, 5, 3, 18, 14, 25, 8, 6, 29, 1}",4.396186,0.011306,0.057690
"{1, 5, 26, 19, 10, 9, 28, 14, 22, 16, 13, 3, 24, 2, 15, 20, 29, 7, 30, 17, 23, 12, 4, 11, 21, 8, 6, 25, 18, 27, 1}",4.497025,"{1, 5, 13, 3, 16, 22, 24, 2, 15, 20, 29, 23, 4, 12, 11, 21, 8, 6, 17, 30, 7, 19, 10, 9, 28, 14, 26, 25, 18, 27, 1}",4.764122,0.059394,0.058171
"{1, 2, 24, 12, 20, 28, 10, 23, 17, 8, 25, 6, 27, 18, 9, 13, 11, 29, 21, 30, 26, 3, 19, 22, 15, 16, 14, 4, 7, 5, 1}",4.935615,"{1, 2, 24, 12, 20, 28, 10, 23, 17, 8, 25, 6, 27, 18, 21, 30, 22, 15, 19, 3, 26, 29, 9, 13, 11, 7, 4, 14, 16, 5, 1}",5.253898,0.064487,0.055759
"{1, 18, 25, 27, 22, 30, 12, 13, 9, 8, 26, 24, 2, 19, 17, 21, 5, 4, 11, 7, 20, 29, 16, 15, 28, 23, 3, 10, 14, 6, 1}",4.379080,"{1, 18, 25, 27, 22, 30, 12, 13, 9, 8, 5, 4, 11, 20, 7, 29, 16, 15, 28, 3, 23, 17, 21, 26, 24, 19, 2, 10, 14, 6, 1}",4.508145,0.029473,0.055851
"{1, 23, 5, 30, 12, 15, 27, 14, 28, 9, 10, 25, 16, 4, 26, 3, 6, 19, 2, 20, 11, 21, 24, 17, 18, 29, 7, 22, 8, 13, 1}",4.951921,"{1, 13, 7, 10, 9, 28, 12, 15, 27, 14, 4, 26, 16, 25, 11, 20, 3, 6, 19, 2, 21, 29, 18, 24, 17, 22, 8, 30, 5, 23, 1}",5.373845,0.085204,0.058296
"{1, 22, 17, 4, 30, 25, 7, 8, 23, 19, 9, 11, 20, 29, 28, 2, 10, 3, 21, 16, 15, 5, 14, 6, 13, 18, 27, 26, 24, 12, 1}",5.073696,"{1, 22, 17, 4, 30, 25, 7, 8, 23, 19, 9, 11, 20, 29, 16, 15, 5, 14, 21, 3, 10, 28, 2, 6, 13, 18, 27, 26, 24, 12, 1}",5.318042,0.048159,0.055679
"{1, 11, 25, 15, 22, 6, 5, 28, 16, 4, 18, 14, 8, 2, 23, 30, 7, 29, 3, 27, 26, 9, 13, 19, 12, 24, 17, 21, 20, 10, 1}",4.193404,"{1, 10, 20, 21, 17, 24, 12, 19, 13, 9, 26, 27, 3, 29, 7, 30, 23, 2, 14, 8, 11, 25, 15, 28, 18, 4, 16, 5, 6, 22, 1}",4.290771,0.023219,0.055648
"{1, 9, 24, 10, 22, 3, 17, 20, 8, 7, 18, 23, 25, 26, 11, 5, 6, 29, 27, 4, 2, 16, 30, 15, 13, 12, 21, 14, 19, 28, 1}",4.667194,"{1, 13, 15, 30, 16, 2, 4, 27, 29, 6, 5, 11, 26, 25, 23, 18, 7, 8, 20, 17, 3, 22, 10, 24, 9, 14, 21, 12, 19, 28, 1}",4.710341,0.009245,0.055639
"{1, 16, 10, 23, 26, 13, 22, 19, 30, 11, 3, 2, 18, 12, 29, 21, 15, 17, 25, 14, 4, 7, 27, 28, 24, 8, 5, 9, 6, 20, 1}",4.626500,"{1, 16, 5, 9, 6, 20, 19, 30, 11, 3, 2, 18, 12, 29, 21, 15, 17, 25, 14, 4, 7, 27, 28, 24, 8, 10, 23, 26, 13, 22, 1}",4.872491,0.053170,0.057512
"{1, 15, 29, 3, 20, 10, 9, 5, 14, 24, 26, 27, 28, 11, 17, 7, 30, 25, 16, 4, 21, 22, 6, 19, 2, 18, 13, 8, 12, 23, 1}",4.271437,"{1, 15, 29, 3, 20, 13, 26, 27, 24, 14, 5, 10, 9, 11, 17, 28, 7, 30, 25, 16, 4, 21, 22, 6, 19, 2, 18, 8, 12, 23, 1}",4.286672,0.003567,0.057412
"{1, 29, 16, 20, 19, 2, 7, 17, 22, 28, 23, 3, 9, 25, 8, 6, 21, 5, 24, 12, 30, 10, 4, 14, 26, 11, 13, 18, 15, 27, 1}",4.574174,"{1, 27, 13, 11, 26, 14, 4, 30, 10, 24, 5, 21, 12, 6, 8, 25, 9, 3, 23, 28, 22, 17, 7, 2, 19, 20, 16, 29, 18, 15, 1}",4.613110,0.008512,0.055178
"{1, 7, 26, 17, 18, 12, 14, 21, 8, 28, 2, 24, 4, 9, 13, 11, 20, 27, 5, 10, 23, 15, 19, 6, 3, 25, 22, 29, 16, 30, 1}",4.512705,"{1, 7, 3, 25, 22, 19, 6, 15, 23, 10, 5, 27, 20, 11, 13, 9, 4, 8, 28, 21, 12, 18, 17, 2, 24, 26, 14, 16, 30, 29, 1}",4.840433,0.072623,0.055703
"{1, 13, 12, 19, 2, 26, 10, 16, 24, 23, 4, 29, 27, 22, 5, 6, 15, 7, 21, 20, 18, 11, 17, 9, 3, 25, 30, 28, 8, 14, 1}",5.133934,"{1, 23, 4, 29, 27, 22, 8, 14, 28, 3, 25, 30, 7, 5, 6, 15, 21, 20, 18, 11, 9, 17, 19, 2, 26, 12, 13, 10, 16, 24, 1}",5.514963,0.074218,0.057497
"{1, 15, 9, 18, 8, 12, 24, 17, 6, 11, 30, 13, 20, 21, 2, 22, 16, 3, 5, 23, 27, 26, 7, 10, 29, 25, 14, 28, 19, 4, 1}",4.704258,"{1, 6, 11, 27, 3, 5, 23, 10, 29, 25, 7, 26, 14, 28, 19, 4, 9, 18, 8, 12, 24, 13, 20, 21, 16, 22, 2, 30, 17, 15, 1}",5.393933,0.146606,0.058077
"{1, 16, 27, 19, 8, 10, 28, 12, 7, 6, 14, 11, 13, 15, 17, 25, 2, 21, 22, 24, 4, 23, 3, 20, 29, 18, 30, 26, 5, 9, 1}",4.453819,"{1, 16, 5, 26, 8, 19, 27, 12, 28, 10, 7, 6, 14, 11, 13, 15, 17, 25, 2, 21, 22, 24, 4, 23, 3, 20, 29, 18, 30, 9, 1}",4.855509,0.090190,0.057174
"{1, 10, 24, 16, 12, 15, 11, 19, 29, 26, 27, 8, 2, 21, 9, 13, 28, 7, 5, 17, 25, 18, 30, 20, 4, 6, 22, 14, 23, 3, 1}",4.131547,"{1, 3, 10, 24, 16, 12, 15, 19, 11, 2, 8, 27, 26, 29, 21, 9, 13, 28, 7, 5, 17, 25, 18, 30, 20, 4, 6, 22, 14, 23, 1}",4.296295,0.039876,0.055632
"{1, 21, 24, 30, 16, 18, 15, 8, 11, 7, 4, 27, 9, 26, 3, 28, 25, 13, 5, 17, 14, 20, 19, 10, 2, 12, 6, 29, 23, 22, 1}",4.741512,"{1, 21, 24, 11, 7, 4, 27, 9, 26, 3, 28, 25, 13, 5, 17, 14, 20, 19, 10, 2, 6, 12, 18, 15, 8, 16, 30, 29, 23, 22, 1}",5.258204,0.108972,0.056686
"{1, 23, 19, 20, 25, 14, 22, 5, 15, 27, 11, 10, 4, 9, 30, 8, 24, 29, 16, 12, 18, 26, 7, 3, 17, 28, 2, 6, 13, 21, 1}",4.390458,"{1, 21, 15, 13, 6, 2, 17, 28, 26, 7, 18, 12, 8, 24, 16, 29, 30, 3, 11, 10, 9, 4, 27, 5, 22, 14, 25, 20, 19, 23, 1}",4.751802,0.082302,0.056483
"{1, 4, 24, 16, 9, 21, 17, 19, 30, 14, 10, 5, 25, 22, 23, 27, 2, 18, 8, 7, 13, 11, 15, 29, 12, 6, 20, 26, 28, 3, 1}",4.065428,"{1, 21, 4, 24, 16, 9, 17, 19, 30, 14, 10, 5, 25, 22, 23, 27, 2, 18, 8, 7, 13, 11, 15, 29, 12, 6, 20, 26, 28, 3, 1}",4.083640,0.004480,0.057642
"{1, 29, 26, 2, 16, 24, 20, 6, 25, 5, 14, 9, 13, 4, 27, 15, 23, 10, 30, 12, 11, 7, 28, 17, 22, 19, 8, 3, 21, 18, 1}",5.126740,"{1, 29, 26, 2, 16, 24, 20, 6, 25, 5, 14, 9, 13, 15, 27, 4, 30, 10, 23, 12, 11, 7, 17, 22, 19, 8, 28, 3, 21, 18, 1}",5.246990,0.023455,0.055613
"{1, 25, 11, 27, 21, 19, 15, 10, 9, 29, 12, 3, 28, 17, 7, 30, 22, 18, 24, 4, 8, 6, 2, 16, 26, 23, 14, 5, 13, 20, 1}",4.222694,"{1, 25, 21, 19, 11, 27, 15, 10, 9, 29, 12, 3, 28, 17, 7, 30, 22, 18, 24, 4, 8, 6, 2, 16, 26, 23, 14, 5, 13, 20, 1}",4.277171,0.012901,0.055701
"{1, 12, 25, 22, 21, 30, 14, 11, 29, 16, 28, 15, 26, 13, 27, 18, 9, 3, 6, 4, 5, 8, 19, 7, 23, 2, 24, 20, 10, 17, 1}",4.444410,"{1, 21, 30, 14, 11, 16, 28, 15, 26, 13, 27, 18, 6, 3, 4, 9, 29, 17, 10, 20, 2, 5, 8, 19, 7, 23, 24, 22, 25, 12, 1}",4.632169,0.042246,0.055601
"{1, 13, 12, 22, 6, 17, 4, 27, 28, 7, 26, 30, 8, 10, 15, 25, 20, 29, 18, 14, 16, 19, 3, 5, 23, 11, 2, 21, 24, 9, 1}",4.924983,"{1, 9, 24, 21, 2, 23, 5, 3, 19, 16, 14, 18, 11, 29, 20, 25, 15, 10, 8, 30, 26, 7, 28, 27, 4, 17, 6, 22, 12, 13, 1}",5.002422,0.015724,0.057757
"{1, 19, 3, 17, 9, 25, 13, 30, 16, 15, 8, 2, 4, 10, 28, 29, 23, 18, 6, 5, 7, 20, 26, 27, 24, 22, 12, 21, 11, 14, 1}",4.696513,"{1, 19, 2, 4, 8, 15, 16, 30, 13, 3, 17, 9, 25, 28, 29, 10, 23, 18, 6, 5, 7, 20, 26, 27, 24, 22, 12, 21, 11, 14, 1}",4.794222,0.020805,0.055631
"{1, 11, 10, 3, 13, 24, 19, 20, 29, 16, 27, 8, 6, 15, 18, 30, 4, 23, 26, 17, 5, 14, 25, 21, 22, 2, 28, 7, 9, 12, 1}",4.875173,"{1, 12, 9, 22, 21, 2, 28, 25, 7, 5, 14, 17, 15, 18, 26, 23, 4, 30, 6, 8, 27, 16, 20, 29, 13, 3, 24, 19, 10, 11, 1}",5.155025,0.057404,0.058098
"{1, 20, 16, 19, 23, 5, 27, 4, 28, 14, 21, 15, 22, 13, 30, 17, 12, 11, 7, 24, 29, 26, 10, 9, 3, 25, 8, 18, 6, 2, 1}",4.303143,"{1, 20, 18, 8, 16, 19, 23, 5, 27, 4, 28, 14, 21, 15, 22, 13, 30, 17, 12, 11, 7, 24, 29, 26, 10, 9, 3, 25, 6, 2, 1}",4.356533,0.012407,0.055725
"{1, 12, 14, 10, 24, 7, 8, 6, 15, 21, 18, 9, 3, 16, 28, 11, 30, 19, 27, 17, 26, 13, 5, 22, 20, 4, 23, 25, 2, 29, 1}",4.349142,"{1, 12, 14, 10, 24, 7, 8, 6, 15, 21, 18, 9, 3, 16, 28, 11, 30, 19, 27, 17, 26, 13, 5, 22, 20, 4, 23, 25, 2, 29, 1}",4.349142,0.000000,0.057599
"{1, 25, 22, 26, 12, 9, 28, 7, 14, 2, 18, 20, 29, 13, 11, 5, 4, 10, 17, 3, 19, 15, 6, 30, 16, 21, 8, 27, 23, 24, 1}",3.881927,"{1, 24, 23, 27, 8, 16, 21, 6, 30, 11, 20, 18, 29, 13, 4, 5, 15, 10, 19, 17, 3, 2, 14, 26, 7, 28, 9, 12, 22, 25, 1}",4.298645,0.107348,0.057878
"{1, 5, 6, 26, 8, 30, 15, 17, 2, 14, 24, 21, 29, 7, 19, 23, 27, 9, 11, 20, 28, 16, 12, 22, 3, 4, 25, 13, 18, 10, 1}",4.346686,"{1, 5, 6, 26, 8, 7, 19, 9, 27, 23, 29, 28, 20, 11, 16, 12, 22, 3, 4, 14, 2, 17, 24, 21, 30, 15, 25, 13, 18, 10, 1}",4.702284,0.081809,0.055464
"{1, 17, 29, 13, 4, 11, 2, 8, 23, 21, 7, 6, 28, 20, 24, 14, 27, 3, 15, 30, 26, 10, 9, 16, 5, 18, 19, 25, 12, 22, 1}",4.058740,"{1, 22, 12, 25, 19, 18, 5, 16, 9, 10, 26, 30, 15, 14, 3, 27, 24, 20, 28, 6, 7, 21, 23, 8, 2, 11, 4, 13, 29, 17, 1}",4.088885,0.007427,0.055678
"{1, 13, 7, 5, 26, 22, 12, 18, 4, 9, 28, 27, 11, 2, 29, 3, 19, 21, 14, 17, 10, 30, 23, 6, 15, 24, 20, 8, 25, 16, 1}",4.838961,"{1, 16, 22, 26, 5, 7, 20, 8, 25, 24, 15, 6, 23, 30, 10, 17, 14, 21, 19, 3, 29, 2, 11, 27, 28, 9, 4, 18, 12, 13, 1}",4.917972,0.016328,0.055547
"{1, 4, 18, 27, 11, 26, 23, 2, 12, 6, 14, 7, 16, 13, 24, 20, 29, 10, 22, 28, 15, 25, 9, 21, 3, 8, 5, 30, 17, 19, 1}",4.737916,"{1, 4, 18, 27, 11, 26, 22, 10, 23, 2, 12, 6, 14, 7, 16, 13, 24, 20, 29, 25, 28, 15, 9, 21, 3, 8, 5, 30, 17, 19, 1}",4.769513,0.006669,0.056604
"{1, 6, 18, 2, 7, 22, 27, 12, 23, 21, 11, 13, 25, 24, 20, 5, 8, 26, 19, 15, 28, 17, 3, 14, 16, 30, 4, 9, 29, 10, 1}",4.276416,"{1, 6, 18, 2, 7, 22, 27, 12, 23, 21, 11, 24, 25, 13, 19, 26, 8, 20, 5, 15, 28, 17, 3, 14, 16, 30, 4, 9, 29, 10, 1}",4.302701,0.006146,0.055357
"{1, 2, 11, 5, 18, 13, 6, 8, 3, 15, 24, 17, 19, 27, 22, 29, 9, 23, 28, 20, 21, 26, 30, 14, 16, 7, 10, 12, 25, 4, 1}",4.328433,"{1, 4, 27, 9, 28, 26, 21, 20, 23, 29, 22, 19, 17, 24, 15, 3, 8, 6, 13, 18, 5, 11, 2, 16, 14, 30, 7, 10, 12, 25, 1}",4.673059,0.079619,0.055589
"{1, 18, 23, 16, 25, 11, 24, 10, 6, 3, 12, 17, 4, 27, 13, 9, 7, 8, 15, 5, 22, 14, 29, 19, 21, 26, 30, 20, 28, 2, 1}",4.244027,"{1, 2, 28, 20, 30, 26, 21, 29, 14, 22, 19, 5, 15, 8, 7, 24, 11, 3, 10, 6, 9, 13, 27, 4, 17, 12, 25, 16, 23, 18, 1}",4.516357,0.064168,0.055832
"{1, 7, 23, 11, 8, 26, 4, 10, 9, 17, 25, 12, 18, 24, 20, 30, 3, 19, 29, 28, 14, 16, 13, 22, 5, 21, 15, 27, 6, 2, 1}",4.738522,"{1, 7, 4, 17, 9, 10, 26, 23, 11, 8, 25, 12, 18, 24, 20, 30, 3, 19, 29, 28, 16, 14, 13, 22, 5, 21, 15, 27, 6, 2, 1}",4.764667,0.005518,0.055889
"{1, 10, 18, 9, 14, 5, 2, 8, 17, 12, 3, 4, 19, 15, 23, 28, 24, 6, 16, 11, 30, 20, 26, 22, 13, 29, 7, 21, 27, 25, 1}",4.607795,"{1, 25, 18, 9, 14, 8, 17, 12, 3, 4, 19, 23, 15, 6, 28, 24, 16, 11, 13, 29, 7, 21, 27, 22, 26, 20, 30, 2, 5, 10, 1}",4.710436,0.022275,0.057593
"{1, 5, 29, 21, 2, 14, 27, 13, 24, 4, 7, 15, 28, 26, 12, 6, 10, 11, 22, 18, 20, 8, 16, 19, 9, 25, 30, 3, 23, 17, 1}",4.398877,"{1, 5, 29, 21, 2, 14, 27, 13, 24, 4, 7, 15, 28, 26, 12, 6, 10, 30, 11, 22, 18, 20, 8, 16, 19, 9, 25, 3, 23, 17, 1}",4.604781,0.046808,0.055806
"{1, 9, 21, 3, 29, 23, 8, 16, 10, 30, 13, 7, 17, 22, 12, 14, 20, 19, 15, 6, 26, 27, 2, 5, 24, 25, 18, 28, 4, 11, 1}",4.597532,"{1, 9, 21, 3, 29, 23, 8, 16, 10, 30, 13, 7, 17, 22, 12, 14, 20, 19, 15, 6, 26, 27, 2, 5, 24, 25, 18, 28, 4, 11, 1}",4.597532,0.000000,0.057742
